Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
10,Oliver Henry,Geelong,Key Forward,20251004,0,5.1,6.79,69,60,0.0,0,93,5,7,12,75.0,145,1,7,5,5,4,0,0,1,3,0,0,2,1,1,0,6,4,22,0
10,Oisin Mullin,Geelong,Gen. Defender,20251004,0,5.1,5.36,49,58,0.0,0,83,3,5,8,87.5,43,1,3,2,1,0,2,80,1,3,1,0,0,0,0,0,1,7,17,0
10,Connor O'Sullivan,Geelong,Key Defender,20251004,0,4.8,8.86,26,25,0.0,0,96,2,3,5,80.0,47,0,2,2,2,2,2,0,0,3,0,0,0,0,0,0,1,1,8,0
10,Jack Bowes,Geelong,Midfielder,20251004,0,4.1,9.29,41,32,0.0,0,13,3,2,5,80.0,128,1,1,0,1,0,2,0,0,0,0,0,1,1,0,0,2,3,4,0
10,Zach Guthrie,Geelong,Gen. Defender,20251004,0,3.4,8.76,52,69,0.01,0,85,12,9,21,61.9,297,1,4,4,4,4,2,0,0,7,0,0,0,0,0,0,3,0,6,0
10,Jed Bews,Geelong,Gen. Defender,20251004,0,2.7,6.72,45,54,0.0,0,82,9,4,13,84.6,290,3,2,2,2,2,1,0,0,7,1,0,0,0,0,0,1,1,9,0
10,Patrick Dangerfield,Geelong,Gen. Forward,20251004,0,2.1,12.52,29,15,0.0,0,25,1,2,3,66.7,-1,0,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0
11,Max Holmes,Geelong,Midfielder,20251101,6,23.9,13.57,128,117,1.21,16,71,18,15,33,63.6,512,4,17,15,6,4,5,67,8,5,0,0,1,1,0,0,7,3,15,0
11,Jeremy Cameron,Geelong,Key Forward,20251101,9,23.1,10.94,114,103,2.46,60,85,13,1,14,85.7,507,4,3,0,1,0,0,0,0,8,0,0,7,6,0,1,9,2,6,0
11,Shannon Neale,Geelong,Key Forward,20251101,1,21.5,6.85,126,89,0.35,3,86,10,6,16,87.5,246,3,10,6,7,5,2,13,3,3,0,1,5,5,0,1,11,1,3,4
11,Bailey Smith,Geelong,Midfielder,20251101,5,17.5,12.34,118,126,1.0,12,87,25,8,33,51.5,810,7,12,10,2,2,1,95,6,4,0,0,0,0,0,1,7,7,25,0
11,Tyson Stengle,Geelong,Gen. Forward,20251101,0,15.2,9.3,76,78,0.0,0,85,9,6,15,73.3,209,4,7,5,4,4,0,0,2,5,0,0,4,2,0,2,8,3,9,0
11,Sam De Koning,Geelong,Key Defender,20251101,0,12.2,9.98,61,45,0.0,0,94,7,5,12,75.0,188,0,6,4,6,4,8,0,0,4,2,1,0,0,0,0,2,1,7,0
11,Tom Atkins,Geelong,Midfielder,20251101,0,12.2,12.14,84,105,0.01,0,74,11,5,16,62.5,225,2,8,7,3,2,3,74,5,2,0,0,1,1,0,0,5,12,29,0
11,Oliver Dempsey,Geelong,Midfielder,20251101,0,9.6,11.38,70,66,0.0,0,83,9,6,15,53.3,189,0,7,3,3,1,0,0,3,2,0,2,4,1,3,1,7,3,13,0
11,Rhys Stanley,Geelong,Ruck,20251101,0,9.5,8.76,70,94,0.01,0,79,7,6,13,53.8,157,1,10,4,2,1,2,85,6,1,1,1,0,0,0,1,4,4,16,43
11,Gryan Miers,Geelong,Gen. Forward,20251101,0,9.4,10.91,90,106,0.01,0,87,19,4,23,69.6,342,1,4,2,1,0,1,0,1,9,1,0,0,0,0,2,7,4,18,0
11,Shaun Mannagh,Geelong,Gen. Forward,20251101,0,9.4,13.63,85,100,0.02,0,78,17,4,21,57.1,484,6,10,4,5,3,3,0,2,3,0,0,3,2,1,1,6,4,19,0
11,Zach Guthrie,Geelong,Gen. Defender,20251101,0,9.0,8.48,77,87,0.0,0,85,14,3,17,82.4,380,4,4,1,4,1,3,0,0,6,1,1,0,0,0,0,5,5,17,0
