Round,Player,Team,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,Position
24,Luke Jackson,Fremantle,12.0,4.0,8.0,0.33,0.67,3.0,2.0,4.0,Ruck
24,Luke Ryan,Fremantle,20.0,18.0,2.0,0.9,0.1,6.0,0.0,3.0,Gen. Defender
24,Michael Frederick,Fremantle,13.0,7.0,6.0,0.54,0.46,2.0,2.0,3.0,Gen. Forward
24,Murphy Reid,Fremantle,19.0,9.0,10.0,0.47,0.53,0.0,1.0,2.0,Gen. Forward
24,Nat Fyfe,Fremantle,,,,,,,,,Midfielder
24,Neil Erasmus,Fremantle,20.0,7.0,13.0,0.35,0.65,2.0,1.0,0.0,Midfielder
24,Patrick Voss,Fremantle,10.0,6.0,4.0,0.6,0.4,3.0,3.0,2.0,Key Forward
24,Sam Switkowski,Fremantle,17.0,8.0,9.0,0.47,0.53,1.0,0.0,4.0,Gen. Forward
24,Sean Darcy,Fremantle,7.0,2.0,5.0,0.29,0.71,1.0,0.0,3.0,Ruck
24,Shai Bolton,Fremantle,19.0,9.0,10.0,0.47,0.53,3.0,2.0,4.0,Mid-Forward
