Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
13,Izak Rankine,Adelaide,Mid-Forward,20251302,0,16.5,13.13,89,68,0.02,0,87,11,7,18,55.6,322,1,13,12,9,8,2,50,3,2,0,0,2,0,1,1,5,5,24,0
13,Jordan Dawson,Adelaide,Midfielder,20251302,3,16.4,13.75,108,109,0.87,14,83,12,6,18,44.4,389,5,12,4,9,3,5,73,1,4,1,4,1,1,0,0,4,11,33,0
13,Jake Soligo,Adelaide,Midfielder,20251302,0,14.2,11.18,124,108,0.08,1,84,10,9,19,63.2,265,2,11,8,7,5,4,82,3,2,0,1,0,0,0,0,0,13,35,0
13,Josh Rachele,Adelaide,Gen. Forward,20251302,0,13.2,9.91,68,63,0.04,0,83,9,1,10,70.0,189,2,3,2,2,1,2,5,1,2,0,0,4,3,1,1,5,2,9,0
13,Sam Berry,Adelaide,Midfielder,20251302,0,12.0,9.98,66,60,0.05,1,75,10,7,17,58.8,301,2,11,7,5,3,3,45,4,2,1,1,2,0,0,0,1,2,9,0
13,Rory Laird,Adelaide,Gen. Defender,20251302,1,10.7,9.93,111,95,0.24,4,81,17,8,25,76.0,403,1,8,5,5,3,9,0,3,3,3,0,0,0,0,0,3,4,9,0
13,Mark Keane,Adelaide,Key Defender,20251302,0,9.9,10.39,61,30,0.0,0,100,8,1,9,66.7,208,2,7,4,7,4,9,0,0,3,2,1,0,0,0,0,0,0,8,0
13,Alex Neal-Bullen,Adelaide,Gen. Forward,20251302,0,9.9,10.68,53,60,0.0,0,85,9,4,13,69.2,234,4,3,2,1,1,2,0,2,3,2,0,0,0,0,0,1,4,19,0
13,Riley Thilthorpe,Adelaide,Key Forward,20251302,0,9.2,11.96,58,61,0.01,0,81,10,1,11,54.5,298,1,9,4,6,3,0,9,3,4,0,2,2,1,1,0,5,1,7,8
13,Reilly O'Brien,Adelaide,Ruck,20251302,0,9.2,11.14,75,80,0.02,0,84,3,6,9,66.7,90,2,7,4,3,1,2,91,3,2,1,1,1,0,1,1,2,2,13,50
13,Mitchell Hinge,Adelaide,Gen. Defender,20251302,0,9.1,9.93,95,89,0.01,0,76,12,4,16,62.5,515,2,6,4,6,4,7,0,0,4,2,1,0,0,0,0,0,8,20,0
13,Josh Worrell,Adelaide,Gen. Defender,20251302,1,9.1,8.95,87,72,0.04,0,87,13,5,18,77.8,516,0,4,4,4,4,10,0,0,6,5,0,0,0,0,0,2,2,11,0
13,Daniel Curtin,Adelaide,Midfielder,20251302,0,8.0,9.06,76,82,0.01,0,82,10,4,14,71.4,287,2,5,4,4,3,4,0,1,6,1,0,1,0,1,0,4,6,19,0
13,Taylor Walker,Adelaide,Key Forward,20251302,0,7.6,7.94,63,43,0.0,0,69,6,2,8,75.0,192,2,7,1,7,1,0,0,0,5,0,3,3,1,1,0,6,1,5,0
13,Wayne Milera,Adelaide,Gen. Defender,20251302,0,6.7,8.16,74,65,0.01,0,74,11,3,14,85.7,419,0,5,3,1,1,4,0,4,4,2,0,0,0,0,0,1,3,14,0
13,Isaac Cumming,Adelaide,Midfielder,20251302,0,5.8,8.19,42,46,0.0,0,80,6,5,11,45.5,230,3,6,4,3,2,2,0,2,1,1,0,0,0,0,0,0,5,16,0
13,Darcy Fogarty,Adelaide,Key Forward,20251302,0,3.6,6.71,44,44,0.0,0,82,7,4,11,54.5,171,2,4,2,3,2,0,0,1,2,0,1,0,0,0,1,5,2,5,0
13,Jordon Butts,Adelaide,Key Defender,20251302,0,3.3,5.99,20,11,0.0,0,75,3,1,4,100.0,124,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,6,0
13,Brodie Smith,Adelaide,Gen. Defender,20251302,0,3.0,3.3,41,28,0.0,0,25,7,1,8,100.0,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0
13,Max Michalanney,Adelaide,Gen. Defender,20251302,0,2.7,6.3,28,25,0.0,0,82,6,2,8,75.0,272,2,1,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,9,0
13,James Peatling,Adelaide,Midfielder,20251302,0,2.6,10.94,57,67,0.02,0,68,14,3,17,41.2,276,4,13,8,7,5,4,45,2,0,0,0,0,0,0,1,2,5,17,0
13,Luke Pedlar,Adelaide,Gen. Forward,20251302,0,2.1,6.63,37,37,0.0,0,65,3,0,3,33.3,101,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,6,12,0
14,Jake Soligo,Adelaide,Midfielder,20251402,0,13.3,10.74,77,68,0.11,1,80,12,9,21,61.9,320,3,14,8,4,4,1,67,8,0,0,0,0,0,0,0,2,4,25,0
14,Isaac Cumming,Adelaide,Midfielder,20251402,0,13.0,8.02,99,81,0.03,0,84,13,6,19,68.4,406,4,9,7,6,4,2,0,2,5,1,1,2,1,0,0,3,2,9,0
14,Ben Keays,Adelaide,Gen. Forward,20251402,0,12.7,10.94,123,100,0.11,1,88,12,6,18,72.2,288,4,7,6,6,6,3,0,1,4,0,0,3,2,1,0,5,8,28,0
14,Rory Laird,Adelaide,Gen. Defender,20251402,0,10.4,9.94,118,94,0.04,0,82,14,8,22,68.2,389,1,9,8,7,6,9,0,1,5,3,0,1,0,0,0,2,5,14,0
14,Josh Worrell,Adelaide,Gen. Defender,20251402,0,10.2,9.01,93,67,0.01,0,84,13,4,17,76.5,386,0,8,5,6,4,7,0,1,5,1,1,0,0,0,0,2,1,4,0
14,Daniel Curtin,Adelaide,Midfielder,20251402,0,10.0,9.07,74,72,0.01,0,71,12,1,13,69.2,293,3,7,1,7,1,7,0,1,6,3,4,1,1,0,0,1,3,12,0
