Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
8,Callum Ah Chee,Brisbane,Gen. Forward,10.0,8.0,2.0,0.8,0.2,4.0,3.0,2.0,-3.28,-0.84,-2.44,-1.24
8,Cam Rayner,Brisbane,Gen. Forward,18.0,11.0,7.0,0.61,0.39,3.0,0.0,3.0,2.27,1.81,0.46,-0.46
8,Charlie Cameron,Brisbane,Gen. Forward,13.0,11.0,2.0,0.85,0.15,5.0,3.0,1.0,3.42,3.75,-0.33,1.46
8,Conor McKenna,Brisbane,Gen. Forward,9.0,7.0,2.0,0.78,0.22,1.0,1.0,5.0,4.0,3.2,0.8,-0.4
8,Darcy Gardiner,Brisbane,Key Defender,9.0,6.0,3.0,0.67,0.33,2.0,1.0,3.0,-1.18,-0.71,-0.47,-2.29
8,Darcy Wilmot,Brisbane,Gen. Defender,16.0,12.0,4.0,0.75,0.25,8.0,0.0,1.0,-4.46,-1.85,-2.62,2.04
8,Dayne Zorko,Brisbane,Gen. Defender,23.0,20.0,3.0,0.87,0.13,8.0,0.0,2.0,-3.27,-1.08,-2.19,1.19
8,Eric Hipwood,Brisbane,Key Forward,12.0,10.0,2.0,0.83,0.17,4.0,0.0,4.0,1.5,2.32,-0.82,-0.86
8,Harris Andrews,Brisbane,Key Defender,18.0,14.0,4.0,0.78,0.22,12.0,0.0,1.0,3.96,3.58,0.38,3.85
8,Hugh McCluggage,Brisbane,Midfielder,30.0,19.0,11.0,0.63,0.37,4.0,0.0,3.0,2.85,4.31,-1.46,-0.31
8,Jack Payne,Brisbane,Key Defender,10.0,8.0,2.0,0.8,0.2,6.0,0.0,3.0,-1.62,-0.38,-1.23,0.0
8,Jarrod Berry,Brisbane,Midfielder,18.0,8.0,10.0,0.44,0.56,6.0,1.0,7.0,-1.88,-4.12,2.25,0.29
8,Jaspa Fletcher,Brisbane,Gen. Defender,21.0,16.0,5.0,0.76,0.24,9.0,0.0,5.0,0.0,2.27,-2.27,2.35
8,Josh Dunkley,Brisbane,Midfielder,26.0,16.0,10.0,0.62,0.38,5.0,0.0,6.0,1.11,3.96,-2.85,0.31
8,Lachie Neale,Brisbane,Midfielder,25.0,10.0,15.0,0.4,0.6,3.0,0.0,6.0,-2.29,-3.33,1.05,-1.19
8,Levi Ashcroft,Brisbane,Midfielder,29.0,19.0,10.0,0.66,0.34,7.0,0.0,3.0,9.77,6.85,2.92,2.54
8,Noah Answerth,Brisbane,Gen. Defender,14.0,10.0,4.0,0.71,0.29,5.0,0.0,4.0,0.71,0.77,-0.06,0.0
8,Oscar McInerney,Brisbane,Ruck,5.0,3.0,2.0,0.6,0.4,0.0,0.0,1.0,-4.54,-2.46,-2.08,-1.54
8,Ryan Lester,Brisbane,Gen. Defender,11.0,9.0,2.0,0.82,0.18,4.0,0.0,1.0,-1.76,0.44,-2.2,-1.44
8,Sam Day,Brisbane,Key Forward,,,,,,,,,,,,
8,Will Ashcroft,Brisbane,Midfielder,34.0,19.0,15.0,0.56,0.44,6.0,0.0,3.0,7.04,5.58,1.46,1.77
8,Will McLachlan,Brisbane,Gen. Forward,,,,,,,,,,,,
8,Zac Bailey,Brisbane,Mid-Forward,16.0,9.0,7.0,0.56,0.44,3.0,0.0,1.0,-3.88,-3.08,-0.8,-1.72
9,Callum Ah Chee,Brisbane,Gen. Forward,10.0,3.0,7.0,0.3,0.7,2.0,1.0,2.0,-3.28,-5.84,2.56,-3.24
9,Cam Rayner,Brisbane,Gen. Forward,14.0,12.0,2.0,0.86,0.14,5.0,3.0,2.0,-1.73,2.81,-4.54,1.54
9,Charlie Cameron,Brisbane,Gen. Forward,9.0,5.0,4.0,0.56,0.44,4.0,1.0,1.0,-0.58,-2.25,1.67,0.46
9,Darcy Fort,Brisbane,Ruck,11.0,7.0,4.0,0.64,0.36,1.0,0.0,2.0,0.75,0.95,-0.2,-0.9
9,Darcy Gardiner,Brisbane,Key Defender,,,,,,,,,,,,
9,Darcy Wilmot,Brisbane,Gen. Defender,20.0,13.0,7.0,0.65,0.35,4.0,0.0,3.0,-0.46,-0.85,0.38,-1.96
9,Dayne Zorko,Brisbane,Gen. Defender,39.0,29.0,10.0,0.74,0.26,8.0,0.0,2.0,12.73,7.92,4.81,1.19
9,Eric Hipwood,Brisbane,Key Forward,9.0,9.0,0.0,1.0,0.0,8.0,3.0,1.0,-1.5,1.32,-2.82,3.14
