Round,Player,Team,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,Position
24,Jack Viney,Melbourne,22.0,10.0,12.0,0.45,0.55,1.0,0.0,5.0,Midfielder
24,Jacob van Rooyen,Melbourne,12.0,5.0,7.0,0.42,0.58,6.0,1.0,0.0,Key Forward
24,Jai Culley,Melbourne,10.0,3.0,7.0,0.3,0.7,1.0,0.0,4.0,Midfielder
24,Jake Bowey,Melbourne,24.0,20.0,4.0,0.83,0.17,8.0,0.0,1.0,Gen. Defender
24,Jake Melksham,Melbourne,12.0,8.0,4.0,0.67,0.33,5.0,2.0,1.0,Key Forward
24,Judd McVee,Melbourne,17.0,12.0,5.0,0.71,0.29,3.0,0.0,0.0,Gen. Defender
24,Kade Chandler,Melbourne,15.0,7.0,8.0,0.47,0.53,3.0,0.0,3.0,Gen. Forward
24,Kysaiah Pickett,Melbourne,16.0,12.0,4.0,0.75,0.25,3.0,2.0,1.0,Mid-Forward
24,Max Gawn,Melbourne,23.0,10.0,13.0,0.43,0.57,7.0,0.0,2.0,Ruck
24,Steven May,Melbourne,23.0,20.0,3.0,0.87,0.13,12.0,0.0,1.0,Key Defender
24,Tom McDonald,Melbourne,12.0,9.0,3.0,0.75,0.25,5.0,0.0,2.0,Key Defender
24,Tom Sparrow,Melbourne,15.0,8.0,7.0,0.53,0.47,3.0,0.0,1.0,Gen. Forward
24,Trent Rivers,Melbourne,22.0,13.0,9.0,0.59,0.41,2.0,0.0,2.0,Gen. Defender
