Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
6,Esava Ratugolea,Port Adelaide,Key Defender,7.0,5.0,2.0,0.71,0.29,7.0,0.0,2.0,-3.92,-1.62,-2.31,1.23
6,Jackson Mead,Port Adelaide,Midfielder,15.0,9.0,6.0,0.6,0.4,2.0,0.0,1.0,1.8,2.35,-0.55,-0.7
6,Jase Burgoyne,Port Adelaide,Midfielder,15.0,10.0,5.0,0.67,0.33,5.0,0.0,3.0,-4.2,-1.2,-3.0,0.4
6,Jason Horne-Francis,Port Adelaide,Midfielder,20.0,18.0,2.0,0.9,0.1,9.0,0.0,5.0,-0.87,4.6,-5.47,4.87
6,Jordon Sweet,Port Adelaide,Ruck,9.0,5.0,4.0,0.56,0.44,1.0,0.0,3.0,-2.21,0.16,-2.37,-0.9
6,Josh Sinn,Port Adelaide,Gen. Defender,9.0,8.0,1.0,0.89,0.11,4.0,0.0,2.0,-2.45,-0.6,-1.85,0.85
6,Kane Farrell,Port Adelaide,Gen. Defender,26.0,23.0,3.0,0.88,0.12,11.0,0.0,1.0,5.71,6.81,-1.09,6.43
6,Lachie Jones,Port Adelaide,Gen. Defender,11.0,6.0,5.0,0.55,0.45,2.0,0.0,4.0,0.11,-0.11,0.22,-0.78
6,Miles Bergman,Port Adelaide,Gen. Defender,12.0,5.0,7.0,0.42,0.58,1.0,0.0,1.0,-5.79,-7.21,1.42,-4.11
6,Mitch Georgiades,Port Adelaide,Key Forward,9.0,7.0,2.0,0.78,0.22,5.0,3.0,0.0,-3.09,-1.83,-1.26,-0.48
6,Ollie Lord,Port Adelaide,Key Forward,6.0,2.0,4.0,0.33,0.67,1.0,1.0,0.0,-0.13,-1.0,0.87,-1.27
6,Ollie Wines,Port Adelaide,Midfielder,,,,,,,,,,,,
6,Rory Atkins,Port Adelaide,Gen. Defender,,,,,,,,,,,,
6,Sam Powell-Pepper,Port Adelaide,Gen. Forward,15.0,10.0,5.0,0.67,0.33,3.0,2.0,3.0,0.38,2.62,-2.25,-0.88
6,Tom Cochrane,Port Adelaide,Gen. Forward,,,,,,,,,,,,
6,Travis Boak,Port Adelaide,Mid-Forward,12.0,6.0,6.0,0.5,0.5,4.0,0.0,3.0,-8.5,-2.94,-5.56,-0.19
6,Willem Drew,Port Adelaide,Midfielder,9.0,5.0,4.0,0.56,0.44,0.0,1.0,10.0,-9.17,-3.09,-6.09,-2.17
6,Willie Rioli,Port Adelaide,Gen. Forward,14.0,13.0,1.0,0.93,0.07,7.0,3.0,1.0,4.21,6.26,-2.05,4.42
6,Zak Butters,Port Adelaide,Midfielder,27.0,13.0,14.0,0.48,0.52,5.0,0.0,8.0,-0.95,-0.6,-0.35,1.45
7,Aliir Aliir,Port Adelaide,Key Defender,11.0,7.0,4.0,0.64,0.36,1.0,0.0,3.0,-2.18,-2.77,0.59,-4.91
7,Christian Moraes,Port Adelaide,Midfielder,10.0,2.0,8.0,0.2,0.8,2.0,0.0,6.0,-2.21,-3.29,1.07,-0.79
7,Connor Rozee,Port Adelaide,Gen. Defender,27.0,20.0,7.0,0.74,0.26,7.0,1.0,1.0,-0.43,2.0,-2.43,2.14
7,Darcy Byrne-Jones,Port Adelaide,Gen. Forward,13.0,10.0,3.0,0.77,0.23,5.0,3.0,1.0,0.27,1.82,-1.54,1.77
7,Esava Ratugolea,Port Adelaide,Key Defender,9.0,7.0,2.0,0.78,0.22,6.0,0.0,3.0,-1.92,0.38,-2.31,0.23
7,Jackson Mead,Port Adelaide,Midfielder,14.0,8.0,6.0,0.57,0.43,3.0,0.0,7.0,0.8,1.35,-0.55,0.3
7,Jase Burgoyne,Port Adelaide,Midfielder,22.0,9.0,13.0,0.41,0.59,5.0,0.0,1.0,2.8,-2.2,5.0,0.4
7,Jason Horne-Francis,Port Adelaide,Midfielder,27.0,15.0,12.0,0.56,0.44,3.0,1.0,4.0,6.13,1.6,4.53,-1.13
7,Jeremy Finlayson,Port Adelaide,Key Forward,,,,,,,,,,,,
7,Joe Berry,Port Adelaide,Gen. Forward,,,,,,,,,,,,
7,Joe Richards,Port Adelaide,Gen. Forward,10.0,4.0,6.0,0.4,0.6,1.0,2.0,0.0,-5.23,-3.73,-1.5,-2.36
7,Jordon Sweet,Port Adelaide,Ruck,8.0,7.0,1.0,0.88,0.12,0.0,0.0,6.0,-3.21,2.16,-5.37,-1.9
7,Josh Sinn,Port Adelaide,Gen. Defender,,,,,,,,,,,,
7,Kane Farrell,Port Adelaide,Gen. Defender,17.0,15.0,2.0,0.88,0.12,4.0,0.0,3.0,-3.29,-1.19,-2.09,-0.57
7,Lachie Jones,Port Adelaide,Gen. Defender,5.0,2.0,3.0,0.4,0.6,1.0,0.0,3.0,-5.89,-4.11,-1.78,-1.78
7,Miles Bergman,Port Adelaide,Gen. Defender,11.0,7.0,4.0,0.64,0.36,3.0,0.0,2.0,-6.79,-5.21,-1.58,-2.11
7,Mitch Georgiades,Port Adelaide,Key Forward,17.0,14.0,3.0,0.82,0.18,10.0,2.0,1.0,4.91,5.17,-0.26,4.52
7,Ollie Lord,Port Adelaide,Key Forward,12.0,5.0,7.0,0.42,0.58,4.0,2.0,1.0,5.87,2.0,3.87,1.73
7,Ollie Wines,Port Adelaide,Midfielder,24.0,13.0,11.0,0.54,0.46,3.0,0.0,4.0,-1.4,3.15,-4.55,-0.85
7,Sam Powell-Pepper,Port Adelaide,Gen. Forward,17.0,12.0,5.0,0.71,0.29,7.0,1.0,5.0,2.38,4.62,-2.25,3.12
