Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
8,Josh Rachele,Adelaide,Gen. Forward,19.0,14.0,5.0,0.74,0.26,4.0,2.0,2.0,7.5,5.36,2.14,0.64
8,Josh Worrell,Adelaide,Gen. Defender,23.0,17.0,6.0,0.74,0.26,7.0,0.0,1.0,2.0,2.4,-0.4,1.24
8,Luke Nankervis,Adelaide,Midfielder,,,,,,,,,,,,
8,Mark Keane,Adelaide,Key Defender,9.0,7.0,2.0,0.78,0.22,5.0,0.0,1.0,-5.8,-4.8,-1.0,0.48
8,Max Michalanney,Adelaide,Gen. Defender,27.0,20.0,7.0,0.74,0.26,12.0,0.0,1.0,13.67,11.24,2.43,7.67
8,Reilly O'Brien,Adelaide,Ruck,7.0,3.0,4.0,0.43,0.57,0.0,0.0,0.0,-5.0,-3.36,-1.64,-3.0
8,Riley Thilthorpe,Adelaide,Key Forward,9.0,4.0,5.0,0.44,0.56,3.0,1.0,2.0,-4.72,-5.64,0.92,-2.52
8,Rory Laird,Adelaide,Gen. Defender,23.0,15.0,8.0,0.65,0.35,9.0,0.0,3.0,-1.14,2.0,-3.14,3.04
8,Sam Berry,Adelaide,Midfielder,,,,,,,,,,,,
8,Taylor Walker,Adelaide,Key Forward,15.0,9.0,6.0,0.6,0.4,5.0,1.0,0.0,2.78,0.48,2.3,0.13
8,Wayne Milera,Adelaide,Gen. Defender,27.0,17.0,10.0,0.63,0.37,5.0,0.0,2.0,9.17,4.96,4.21,-0.5
8,Zac Taylor,Adelaide,Gen. Forward,17.0,7.0,10.0,0.41,0.59,5.0,0.0,2.0,7.35,2.53,4.82,2.71
9,Alex Neal-Bullen,Adelaide,Gen. Forward,15.0,9.0,6.0,0.6,0.4,1.0,1.0,7.0,-1.32,-0.32,-1.0,-2.08
9,Ben Keays,Adelaide,Gen. Forward,21.0,14.0,7.0,0.67,0.33,5.0,2.0,2.0,4.24,4.0,0.24,1.2
9,Daniel Curtin,Adelaide,Midfielder,,,,,,,,,,,,
9,Darcy Fogarty,Adelaide,Key Forward,12.0,9.0,3.0,0.75,0.25,5.0,3.0,1.0,0.79,1.25,-0.46,0.21
