Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
6,Ben Long,Gold Coast,Gen. Forward,13.0,12.0,1.0,0.92,0.08,11.0,3.0,3.0,2.21,4.0,-1.79,6.46
6,Bodhi Uwland,Gold Coast,Gen. Defender,16.0,6.0,10.0,0.38,0.62,3.0,0.0,2.0,0.0,-3.76,3.76,-2.36
6,Connor Budarick,Gold Coast,Gen. Forward,17.0,8.0,9.0,0.47,0.53,3.0,0.0,1.0,5.32,1.68,3.63,-0.05
6,Daniel Rioli,Gold Coast,Gen. Defender,11.0,7.0,4.0,0.64,0.36,0.0,0.0,3.0,-7.6,-3.35,-4.25,-3.5
6,Ethan Read,Gold Coast,Key Forward,,,,,,,,,,,,
6,Jake Rogers,Gold Coast,Gen. Forward,,,,,,,,,,,,
6,Jarrod Witts,Gold Coast,Ruck,12.0,5.0,7.0,0.42,0.58,1.0,0.0,3.0,-0.75,0.04,-0.79,-0.58
6,Jed Walter,Gold Coast,Key Forward,3.0,2.0,1.0,0.67,0.33,1.0,1.0,3.0,-4.12,-1.94,-2.19,-1.44
6,Joel Jeffrey,Gold Coast,Gen. Defender,13.0,10.0,3.0,0.77,0.23,4.0,0.0,5.0,-5.84,-2.92,-2.92,-1.6
6,John Noble,Gold Coast,Gen. Defender,27.0,20.0,7.0,0.74,0.26,10.0,0.0,3.0,1.72,2.56,-0.84,5.16
6,Lachie Weller,Gold Coast,Midfielder,23.0,11.0,12.0,0.48,0.52,4.0,0.0,3.0,7.63,3.32,4.32,1.58
6,Mac Andrew,Gold Coast,Key Defender,15.0,10.0,5.0,0.67,0.33,8.0,0.0,5.0,1.12,1.25,-0.12,2.62
6,Matt Rowell,Gold Coast,Midfielder,29.0,13.0,16.0,0.45,0.55,1.0,0.0,5.0,2.72,0.68,2.04,-0.64
6,Nick Holman,Gold Coast,Mid-Forward,,,,,,,,,,,,
6,Noah Anderson,Gold Coast,Midfielder,32.0,20.0,12.0,0.62,0.38,5.0,0.0,3.0,1.92,5.24,-3.32,1.28
6,Sam Collins,Gold Coast,Key Defender,6.0,2.0,4.0,0.33,0.67,2.0,0.0,2.0,-5.46,-5.32,-0.14,-3.04
6,Sam Flanders,Gold Coast,Gen. Forward,13.0,8.0,5.0,0.62,0.38,2.0,1.0,3.0,-5.7,-0.35,-5.35,-1.44
6,Touk Miller,Gold Coast,Midfielder,33.0,10.0,23.0,0.3,0.7,3.0,1.0,3.0,8.26,-1.09,9.35,0.04
6,Wil Powell,Gold Coast,Gen. Defender,18.0,13.0,5.0,0.72,0.28,10.0,0.0,4.0,1.8,3.56,-1.76,5.2
6,Will Graham,Gold Coast,Gen. Forward,9.0,6.0,3.0,0.67,0.33,3.0,2.0,4.0,-1.5,0.25,-1.75,0.88
7,Bailey Humphrey,Gold Coast,Mid-Forward,18.0,11.0,7.0,0.61,0.39,4.0,4.0,4.0,2.61,2.83,-0.22,1.17
7,Ben Ainsworth,Gold Coast,Gen. Forward,15.0,6.0,9.0,0.4,0.6,6.0,0.0,0.0,1.58,-1.29,2.88,2.46
7,Ben King,Gold Coast,Key Forward,11.0,6.0,5.0,0.55,0.45,6.0,5.0,0.0,3.68,0.84,2.84,2.76
7,Ben Long,Gold Coast,Gen. Forward,9.0,7.0,2.0,0.78,0.22,4.0,1.0,2.0,-1.79,-1.0,-0.79,-0.54
7,Bodhi Uwland,Gold Coast,Gen. Defender,17.0,8.0,9.0,0.47,0.53,4.0,0.0,2.0,1.0,-1.76,2.76,-1.36
7,Connor Budarick,Gold Coast,Gen. Forward,,,,,,,,,,,,
7,Daniel Rioli,Gold Coast,Gen. Defender,21.0,12.0,9.0,0.57,0.43,5.0,2.0,3.0,2.4,1.65,0.75,1.5
7,Ethan Read,Gold Coast,Key Forward,7.0,4.0,3.0,0.57,0.43,2.0,0.0,2.0,-0.57,-1.24,0.67,-0.67
7,Jake Rogers,Gold Coast,Gen. Forward,10.0,6.0,4.0,0.6,0.4,1.0,0.0,0.0,2.78,2.0,0.78,-0.11
