Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
5,Angus Hastie,St Kilda,Gen. Defender,,,,,,,,,,,,
5,Anthony Caminiti,St Kilda,Key Defender,10.0,7.0,3.0,0.7,0.3,7.0,0.0,1.0,-2.09,-0.57,-1.52,1.3
5,Bradley Hill,St Kilda,Mid-Forward,22.0,13.0,9.0,0.59,0.41,3.0,0.0,1.0,2.41,0.32,2.09,-2.27
5,Callum Wilkie,St Kilda,Key Defender,18.0,10.0,8.0,0.56,0.44,6.0,0.0,0.0,-0.65,-3.96,3.3,-2.44
5,Cooper Sharman,St Kilda,Key Forward,13.0,10.0,3.0,0.77,0.23,5.0,3.0,2.0,1.48,2.14,-0.67,-0.43
5,Darcy Wilson,St Kilda,Mid-Forward,13.0,9.0,4.0,0.69,0.31,6.0,0.0,4.0,-2.56,0.0,-2.56,2.5
5,Hugo Garcia,St Kilda,Midfielder,23.0,14.0,9.0,0.61,0.39,3.0,0.0,4.0,7.35,5.47,1.88,1.35
5,Jack Higgins,St Kilda,Gen. Forward,6.0,5.0,1.0,0.83,0.17,2.0,2.0,2.0,-3.44,0.04,-3.48,-0.3
5,Jack Macrae,St Kilda,Midfielder,17.0,4.0,13.0,0.24,0.76,1.0,0.0,5.0,-7.57,-7.43,-0.14,-2.14
5,Jack Sinclair,St Kilda,Gen. Defender,26.0,18.0,8.0,0.69,0.31,3.0,1.0,5.0,-0.96,-1.43,0.48,-1.78
5,Jack Steele,St Kilda,Midfielder,20.0,9.0,11.0,0.45,0.55,3.0,0.0,5.0,-0.86,0.57,-1.43,-1.14
5,Jimmy Webster,St Kilda,Gen. Defender,7.0,3.0,4.0,0.43,0.57,2.0,0.0,0.0,-4.73,-4.33,-0.4,-2.73
5,Lance Collard,St Kilda,Gen. Forward,,,,,,,,,,,,
5,Liam Stocker,St Kilda,Gen. Defender,15.0,9.0,6.0,0.6,0.4,5.0,0.0,1.0,3.88,2.06,1.82,0.88
5,Marcus Windhager,St Kilda,Midfielder,25.0,11.0,14.0,0.44,0.56,5.0,0.0,4.0,2.91,-1.17,4.09,0.7
5,Mason Wood,St Kilda,Mid-Forward,16.0,12.0,4.0,0.75,0.25,10.0,1.0,0.0,1.33,2.14,-0.81,4.1
5,Max Hall,St Kilda,Gen. Forward,17.0,9.0,8.0,0.53,0.47,2.0,1.0,2.0,1.74,1.17,0.57,-1.13
5,Mitch Owens,St Kilda,Key Forward,12.0,7.0,5.0,0.58,0.42,2.0,0.0,2.0,-0.89,-0.42,-0.47,-1.42
5,Nasiah Wanganeen-Milera,St Kilda,Gen. Defender,24.0,17.0,7.0,0.71,0.29,2.0,3.0,3.0,-5.91,-5.26,-0.65,-3.26
5,Rowan Marshall,St Kilda,Ruck,12.0,6.0,6.0,0.5,0.5,2.0,0.0,4.0,-6.57,-5.39,-1.17,-2.48
5,Ryan Byrnes,St Kilda,Gen. Defender,23.0,13.0,10.0,0.57,0.43,6.0,1.0,0.0,6.18,2.88,3.29,0.71
5,Tobie Travaglia,St Kilda,Gen. Defender,8.0,3.0,5.0,0.38,0.62,1.0,0.0,3.0,-1.25,-1.92,0.67,-1.58
5,Zak Jones,St Kilda,Midfielder,13.0,4.0,9.0,0.31,0.69,1.0,0.0,0.0,-3.13,-3.47,0.33,-2.33
6,Anthony Caminiti,St Kilda,Key Defender,11.0,7.0,4.0,0.64,0.36,6.0,0.0,2.0,-1.09,-0.57,-0.52,0.3
6,Arie Schoenmaker,St Kilda,Gen. Defender,19.0,15.0,4.0,0.79,0.21,3.0,0.0,0.0,3.0,2.33,0.67,-2.33
6,Bradley Hill,St Kilda,Mid-Forward,17.0,15.0,2.0,0.88,0.12,9.0,0.0,3.0,-2.59,2.32,-4.91,3.73
6,Callum Wilkie,St Kilda,Key Defender,22.0,17.0,5.0,0.77,0.23,12.0,0.0,1.0,3.35,3.04,0.3,3.56
6,Cooper Sharman,St Kilda,Key Forward,8.0,5.0,3.0,0.62,0.38,6.0,0.0,2.0,-3.52,-2.86,-0.67,0.57
6,Darcy Wilson,St Kilda,Mid-Forward,17.0,8.0,9.0,0.47,0.53,2.0,1.0,1.0,1.44,-1.0,2.44,-1.5
6,Hugo Garcia,St Kilda,Midfielder,16.0,10.0,6.0,0.62,0.38,1.0,0.0,10.0,0.35,1.47,-1.12,-0.65
6,Jack Higgins,St Kilda,Gen. Forward,12.0,5.0,7.0,0.42,0.58,2.0,3.0,6.0,2.56,0.04,2.52,-0.3
6,Jack Macrae,St Kilda,Midfielder,19.0,8.0,11.0,0.42,0.58,1.0,0.0,9.0,-5.57,-3.43,-2.14,-2.14
6,Jack Sinclair,St Kilda,Gen. Defender,21.0,16.0,5.0,0.76,0.24,4.0,1.0,1.0,-5.96,-3.43,-2.52,-0.78
6,Jack Steele,St Kilda,Midfielder,16.0,4.0,12.0,0.25,0.75,4.0,0.0,4.0,-4.86,-4.43,-0.43,-0.14
6,Jimmy Webster,St Kilda,Gen. Defender,16.0,9.0,7.0,0.56,0.44,6.0,0.0,3.0,4.27,1.67,2.6,1.27
6,Lance Collard,St Kilda,Gen. Forward,8.0,3.0,5.0,0.38,0.62,0.0,0.0,0.0,2.58,-0.25,2.83,-1.08
6,Liam Henry,St Kilda,Gen. Forward,,,,,,,,,,,,
6,Liam Stocker,St Kilda,Gen. Defender,15.0,11.0,4.0,0.73,0.27,7.0,0.0,1.0,3.88,4.06,-0.18,2.88
6,Marcus Windhager,St Kilda,Midfielder,21.0,11.0,10.0,0.52,0.48,2.0,0.0,3.0,-1.09,-1.17,0.09,-2.3
6,Mason Wood,St Kilda,Mid-Forward,16.0,7.0,9.0,0.44,0.56,4.0,0.0,1.0,1.33,-2.86,4.19,-1.91
6,Max Hall,St Kilda,Gen. Forward,13.0,5.0,8.0,0.38,0.62,4.0,0.0,0.0,-2.26,-2.83,0.57,0.87
6,Mitch Owens,St Kilda,Key Forward,11.0,6.0,5.0,0.55,0.45,4.0,3.0,1.0,-1.89,-1.42,-0.47,0.58
6,Nasiah Wanganeen-Milera,St Kilda,Gen. Defender,25.0,15.0,10.0,0.6,0.4,3.0,0.0,3.0,-4.91,-7.26,2.35,-2.26
6,Rowan Marshall,St Kilda,Ruck,16.0,5.0,11.0,0.31,0.69,0.0,0.0,0.0,-2.57,-6.39,3.83,-4.48
6,Ryan Byrnes,St Kilda,Gen. Defender,13.0,5.0,8.0,0.38,0.62,4.0,0.0,0.0,-3.82,-5.12,1.29,-1.29
6,Zak Jones,St Kilda,Midfielder,,,,,,,,,,,,
7,Anthony Caminiti,St Kilda,Key Defender,15.0,5.0,10.0,0.33,0.67,2.0,1.0,2.0,2.91,-2.57,5.48,-3.7
7,Bradley Hill,St Kilda,Mid-Forward,33.0,15.0,18.0,0.45,0.55,5.0,0.0,3.0,13.41,2.32,11.09,-0.27
7,Callum Wilkie,St Kilda,Key Defender,21.0,14.0,7.0,0.67,0.33,6.0,0.0,1.0,2.35,0.04,2.3,-2.44
7,Cooper Sharman,St Kilda,Key Forward,11.0,6.0,5.0,0.55,0.45,6.0,1.0,2.0,-0.52,-1.86,1.33,0.57
7,Darcy Wilson,St Kilda,Mid-Forward,19.0,10.0,9.0,0.53,0.47,3.0,1.0,2.0,3.44,1.0,2.44,-0.5
7,Dougal Howard,St Kilda,Key Defender,11.0,7.0,4.0,0.64,0.36,6.0,0.0,1.0,0.0,-1.33,1.33,-0.33
7,Hugo Garcia,St Kilda,Midfielder,,,,,,,,,,,,
7,Isaac Keeler,St Kilda,Key Forward,3.0,1.0,2.0,0.33,0.67,0.0,1.0,0.0,-4.36,-3.36,-1.0,-2.36
7,Jack Higgins,St Kilda,Gen. Forward,8.0,3.0,5.0,0.38,0.62,2.0,3.0,1.0,-1.44,-1.96,0.52,-0.3
7,Jack Macrae,St Kilda,Midfielder,26.0,13.0,13.0,0.5,0.5,5.0,0.0,3.0,1.43,1.57,-0.14,1.86
7,Jack Sinclair,St Kilda,Gen. Defender,29.0,20.0,9.0,0.69,0.31,5.0,0.0,1.0,2.04,0.57,1.48,0.22
7,Jack Steele,St Kilda,Midfielder,29.0,7.0,22.0,0.24,0.76,0.0,0.0,6.0,8.14,-1.43,9.57,-4.14
7,Jimmy Webster,St Kilda,Gen. Defender,16.0,6.0,10.0,0.38,0.62,3.0,0.0,3.0,4.27,-1.33,5.6,-1.73
7,Lance Collard,St Kilda,Gen. Forward,6.0,5.0,1.0,0.83,0.17,1.0,0.0,2.0,0.58,1.75,-1.17,-0.08
7,Liam Stocker,St Kilda,Gen. Defender,10.0,5.0,5.0,0.5,0.5,2.0,0.0,3.0,-1.12,-1.94,0.82,-2.12
7,Marcus Windhager,St Kilda,Midfielder,21.0,15.0,6.0,0.71,0.29,4.0,0.0,6.0,-1.09,2.83,-3.91,-0.3
7,Mason Wood,St Kilda,Mid-Forward,8.0,6.0,2.0,0.75,0.25,6.0,1.0,0.0,-6.67,-3.86,-2.81,0.09
7,Max Hall,St Kilda,Gen. Forward,15.0,8.0,7.0,0.53,0.47,3.0,1.0,4.0,-0.26,0.17,-0.43,-0.13
7,Mitch Owens,St Kilda,Key Forward,17.0,5.0,12.0,0.29,0.71,1.0,0.0,1.0,4.11,-2.42,6.53,-2.42
7,Nasiah Wanganeen-Milera,St Kilda,Gen. Defender,32.0,26.0,6.0,0.81,0.19,6.0,1.0,4.0,2.09,3.74,-1.65,0.74
7,Rowan Marshall,St Kilda,Ruck,18.0,12.0,6.0,0.67,0.33,1.0,1.0,5.0,-0.57,0.61,-1.17,-3.48
7,Ryan Byrnes,St Kilda,Gen. Defender,18.0,10.0,8.0,0.56,0.44,4.0,0.0,4.0,1.18,-0.12,1.29,-1.29
7,Zak Jones,St Kilda,Midfielder,,,,,,,,,,,,
8,Anthony Caminiti,St Kilda,Key Defender,12.0,6.0,6.0,0.5,0.5,3.0,1.0,2.0,-0.09,-1.57,1.48,-2.7
8,Bradley Hill,St Kilda,Mid-Forward,21.0,11.0,10.0,0.52,0.48,0.0,1.0,1.0,1.41,-1.68,3.09,-5.27
8,Callum Wilkie,St Kilda,Key Defender,24.0,20.0,4.0,0.83,0.17,14.0,0.0,3.0,5.35,6.04,-0.7,5.56
8,Cooper Sharman,St Kilda,Key Forward,16.0,12.0,4.0,0.75,0.25,9.0,4.0,2.0,4.48,4.14,0.33,3.57
8,Darcy Wilson,St Kilda,Mid-Forward,13.0,6.0,7.0,0.46,0.54,3.0,1.0,0.0,-2.56,-3.0,0.44,-0.5
8,Dougal Howard,St Kilda,Key Defender,11.0,9.0,2.0,0.82,0.18,7.0,0.0,1.0,0.0,0.67,-0.67,0.67
8,Hugh Boxshall,St Kilda,Midfielder,,,,,,,,,,,,
8,Hugo Garcia,St Kilda,Midfielder,19.0,10.0,9.0,0.53,0.47,0.0,1.0,10.0,3.35,1.47,1.88,-1.65
8,Jack Higgins,St Kilda,Gen. Forward,12.0,6.0,6.0,0.5,0.5,2.0,1.0,2.0,2.56,1.04,1.52,-0.3
8,Jack Macrae,St Kilda,Midfielder,38.0,19.0,19.0,0.5,0.5,6.0,0.0,8.0,13.43,7.57,5.86,2.86
8,Jack Sinclair,St Kilda,Gen. Defender,19.0,10.0,9.0,0.53,0.47,2.0,0.0,1.0,-7.96,-9.43,1.48,-2.78
8,Jack Steele,St Kilda,Midfielder,22.0,12.0,10.0,0.55,0.45,2.0,1.0,11.0,1.14,3.57,-2.43,-2.14
8,Jimmy Webster,St Kilda,Gen. Defender,21.0,14.0,7.0,0.67,0.33,7.0,0.0,2.0,9.27,6.67,2.6,2.27
8,Lance Collard,St Kilda,Gen. Forward,6.0,4.0,2.0,0.67,0.33,1.0,1.0,3.0,0.58,0.75,-0.17,-0.08
8,Liam O'Connell,St Kilda,Gen. Defender,6.0,5.0,1.0,0.83,0.17,2.0,0.0,5.0,-0.14,1.29,-1.43,-0.29
8,Liam Stocker,St Kilda,Gen. Defender,11.0,10.0,1.0,0.91,0.09,6.0,0.0,2.0,-0.12,3.06,-3.18,1.88
8,Marcus Windhager,St Kilda,Midfielder,21.0,12.0,9.0,0.57,0.43,6.0,0.0,0.0,-1.09,-0.17,-0.91,1.7
8,Max Hall,St Kilda,Gen. Forward,15.0,6.0,9.0,0.4,0.6,3.0,0.0,5.0,-0.26,-1.83,1.57,-0.13
8,Mitch Owens,St Kilda,Key Forward,18.0,11.0,7.0,0.61,0.39,5.0,3.0,2.0,5.11,3.58,1.53,1.58
8,Nasiah Wanganeen-Milera,St Kilda,Gen. Defender,28.0,20.0,8.0,0.71,0.29,10.0,0.0,0.0,-1.91,-2.26,0.35,4.74
8,Rowan Marshall,St Kilda,Ruck,13.0,7.0,6.0,0.54,0.46,2.0,0.0,5.0,-5.57,-4.39,-1.17,-2.48
8,Ryan Byrnes,St Kilda,Gen. Defender,16.0,11.0,5.0,0.69,0.31,2.0,0.0,5.0,-0.82,0.88,-1.71,-3.29
8,Tobie Travaglia,St Kilda,Gen. Defender,,,,,,,,,,,,
9,Anthony Caminiti,St Kilda,Key Defender,10.0,6.0,4.0,0.6,0.4,5.0,1.0,5.0,-2.09,-1.57,-0.52,-0.7
9,Bradley Hill,St Kilda,Mid-Forward,19.0,10.0,9.0,0.53,0.47,2.0,0.0,1.0,-0.59,-2.68,2.09,-3.27
9,Callum Wilkie,St Kilda,Key Defender,16.0,12.0,4.0,0.75,0.25,10.0,0.0,1.0,-2.65,-1.96,-0.7,1.56
9,Cooper Sharman,St Kilda,Key Forward,14.0,11.0,3.0,0.79,0.21,5.0,2.0,1.0,2.48,3.14,-0.67,-0.43
9,Darcy Wilson,St Kilda,Mid-Forward,24.0,18.0,6.0,0.75,0.25,8.0,0.0,3.0,8.44,9.0,-0.56,4.5
