Round,Player,Team,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,Position
8,Ryan Lester,Brisbane,11.0,9.0,2.0,0.82,0.18,4.0,0.0,1.0,Gen. Defender
8,Sam Day,Brisbane,,,,,,,,,Key Forward
8,Will Ashcroft,Brisbane,34.0,19.0,15.0,0.56,0.44,6.0,0.0,3.0,Midfielder
8,Will McLachlan,Brisbane,,,,,,,,,Gen. Forward
8,Zac Bailey,Brisbane,16.0,9.0,7.0,0.56,0.44,3.0,0.0,1.0,Mid-Forward
9,Callum Ah Chee,Brisbane,10.0,3.0,7.0,0.3,0.7,2.0,1.0,2.0,Gen. Forward
9,Cam Rayner,Brisbane,14.0,12.0,2.0,0.86,0.14,5.0,3.0,2.0,Gen. Forward
9,Charlie Cameron,Brisbane,9.0,5.0,4.0,0.56,0.44,4.0,1.0,1.0,Gen. Forward
9,Darcy Fort,Brisbane,11.0,7.0,4.0,0.64,0.36,1.0,0.0,2.0,Ruck
9,Darcy Gardiner,Brisbane,,,,,,,,,Key Defender
9,Darcy Wilmot,Brisbane,20.0,13.0,7.0,0.65,0.35,4.0,0.0,3.0,Gen. Defender
9,Dayne Zorko,Brisbane,39.0,29.0,10.0,0.74,0.26,8.0,0.0,2.0,Gen. Defender
9,Eric Hipwood,Brisbane,9.0,9.0,0.0,1.0,0.0,8.0,3.0,1.0,Key Forward
9,Harris Andrews,Brisbane,14.0,7.0,7.0,0.5,0.5,5.0,0.0,1.0,Key Defender
9,Hugh McCluggage,Brisbane,27.0,10.0,17.0,0.37,0.63,5.0,0.0,10.0,Midfielder
9,Jack Payne,Brisbane,13.0,8.0,5.0,0.62,0.38,8.0,0.0,2.0,Key Defender
9,Jarrod Berry,Brisbane,,,,,,,,,Midfielder
9,Jaspa Fletcher,Brisbane,25.0,16.0,9.0,0.64,0.36,5.0,0.0,1.0,Gen. Defender
9,Josh Dunkley,Brisbane,27.0,11.0,16.0,0.41,0.59,5.0,0.0,8.0,Midfielder
9,Kai Lohmann,Brisbane,8.0,6.0,2.0,0.75,0.25,3.0,0.0,3.0,Gen. Forward
9,Lachie Neale,Brisbane,17.0,6.0,11.0,0.35,0.65,2.0,0.0,5.0,Midfielder
9,Levi Ashcroft,Brisbane,20.0,15.0,5.0,0.75,0.25,6.0,1.0,1.0,Midfielder
9,Logan Morris,Brisbane,3.0,1.0,2.0,0.33,0.67,0.0,0.0,3.0,Key Forward
9,Noah Answerth,Brisbane,18.0,14.0,4.0,0.78,0.22,4.0,0.0,3.0,Gen. Defender
9,Oscar McInerney,Brisbane,5.0,2.0,3.0,0.4,0.6,1.0,0.0,6.0,Ruck
9,Ryan Lester,Brisbane,20.0,12.0,8.0,0.6,0.4,6.0,0.0,5.0,Gen. Defender
9,Will Ashcroft,Brisbane,26.0,13.0,13.0,0.5,0.5,5.0,0.0,5.0,Midfielder
9,Zac Bailey,Brisbane,16.0,9.0,7.0,0.56,0.44,5.0,1.0,0.0,Mid-Forward
10,Callum Ah Chee,Brisbane,5.0,5.0,0.0,1.0,0.0,2.0,1.0,1.0,Gen. Forward
10,Cam Rayner,Brisbane,15.0,5.0,10.0,0.33,0.67,2.0,0.0,1.0,Gen. Forward
10,Charlie Cameron,Brisbane,13.0,10.0,3.0,0.77,0.23,4.0,0.0,0.0,Gen. Forward
10,Conor McKenna,Brisbane,,,,,,,,,Gen. Forward
10,Darcy Fort,Brisbane,11.0,7.0,4.0,0.64,0.36,2.0,0.0,4.0,Ruck
10,Darcy Gardiner,Brisbane,13.0,8.0,5.0,0.62,0.38,4.0,4.0,0.0,Key Defender
10,Darcy Wilmot,Brisbane,20.0,10.0,10.0,0.5,0.5,3.0,0.0,2.0,Gen. Defender
10,Dayne Zorko,Brisbane,27.0,20.0,7.0,0.74,0.26,8.0,0.0,3.0,Gen. Defender
