Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
10,Darcy Fort,Brisbane,Ruck,20251008,0,1.6,8.31,47,62,0.0,0,88,7,4,11,45.5,107,1,6,4,1,1,1,81,3,2,0,0,0,0,0,0,2,4,20,15
10,Kai Lohmann,Brisbane,Gen. Forward,20251008,0,1.3,8.32,21,19,0.0,0,65,4,1,5,80.0,95,2,2,1,2,1,0,0,0,2,0,0,0,0,0,0,1,1,8,0
11,Charlie Cameron,Brisbane,Gen. Forward,20251104,0,23.1,7.91,106,81,0.05,0,83,11,3,14,78.6,268,3,7,7,5,5,3,0,1,5,0,0,3,3,0,0,6,3,18,0
11,Hugh McCluggage,Brisbane,Midfielder,20251104,6,21.6,13.49,118,89,0.78,12,82,13,11,24,70.8,511,8,17,12,5,3,2,77,11,1,0,0,2,0,2,0,8,6,21,0
11,Ryan Lester,Brisbane,Gen. Defender,20251104,0,16.8,8.22,80,77,0.01,0,89,11,2,13,69.2,269,1,8,6,7,5,7,0,1,6,2,1,0,0,0,0,1,6,15,0
11,Lachie Neale,Brisbane,Midfielder,20251104,7,15.9,14.33,143,120,2.09,41,86,20,12,32,75.0,457,3,13,10,7,7,5,85,5,5,0,0,0,0,0,1,5,5,21,0
11,Dayne Zorko,Brisbane,Gen. Defender,20251104,4,14.5,11.88,118,127,0.82,12,83,29,4,33,75.8,996,5,5,5,2,2,3,0,2,9,0,0,0,0,0,0,6,2,14,0
11,Darcy Fort,Brisbane,Ruck,20251104,0,13.8,7.75,80,72,0.0,0,81,3,5,8,75.0,58,1,5,3,4,2,4,81,1,3,2,1,0,0,0,0,4,4,11,28
11,Josh Dunkley,Brisbane,Midfielder,20251104,0,12.5,12.65,95,93,0.04,0,81,10,11,21,81.0,193,1,7,4,2,1,2,73,3,5,0,1,1,0,0,0,5,6,26,0
11,Will Ashcroft,Brisbane,Midfielder,20251104,0,11.7,12.03,87,78,0.22,3,79,12,14,26,73.1,164,4,12,9,1,1,2,58,8,3,0,0,1,1,0,0,6,0,11,0
11,Harris Andrews,Brisbane,Key Defender,20251104,0,10.9,10.44,66,56,0.0,0,86,10,3,13,92.3,157,1,6,3,6,3,9,0,0,6,2,0,0,0,0,0,3,0,4,0
11,Levi Ashcroft,Brisbane,Midfielder,20251104,0,10.3,6.86,95,89,0.01,0,85,13,9,22,86.4,369,2,6,3,6,3,4,0,0,5,0,0,1,1,0,0,2,2,9,0
11,Logan Morris,Brisbane,Key Forward,20251104,0,9.6,6.7,54,45,0.0,0,76,4,2,6,66.7,106,2,3,2,3,2,0,0,0,3,0,1,2,2,0,0,3,2,11,0
11,Cam Rayner,Brisbane,Gen. Forward,20251104,0,8.9,9.94,45,40,0.01,0,77,6,4,10,60.0,230,3,5,2,2,2,0,8,3,2,0,0,4,2,2,1,7,0,8,0
11,Callum Ah Chee,Brisbane,Gen. Forward,20251104,6,8.5,7.5,112,112,1.75,30,78,13,7,20,75.0,317,1,7,4,7,4,1,0,0,10,0,1,6,4,2,1,8,1,14,0
11,Jack Payne,Brisbane,Key Defender,20251104,3,7.3,7.57,63,43,0.0,0,88,6,3,9,88.9,55,0,5,4,5,4,8,0,0,5,4,1,0,0,0,0,1,1,3,0
11,Jaspa Fletcher,Brisbane,Gen. Defender,20251104,0,5.5,9.04,89,77,0.01,0,88,13,8,21,90.5,380,2,5,3,5,3,4,0,1,5,0,0,1,0,1,1,4,1,7,0
11,Jarrod Berry,Brisbane,Midfielder,20251104,0,5.4,8.49,91,102,0.02,0,78,15,5,20,65.0,451,4,7,6,4,4,3,0,3,7,0,0,1,0,0,0,4,6,20,0
11,Darcy Gardiner,Brisbane,Key Defender,20251104,0,5.2,6.0,66,44,0.0,0,73,5,4,9,88.9,110,1,2,2,2,2,1,0,0,4,0,0,1,0,1,0,5,2,14,0
11,Zac Bailey,Brisbane,Mid-Forward,20251104,0,4.4,11.06,62,78,0.01,0,79,11,4,15,73.3,341,4,3,1,2,0,1,0,1,5,0,0,2,1,0,0,4,4,18,0
11,Kai Lohmann,Brisbane,Gen. Forward,20251104,0,3.9,7.8,50,58,0.0,0,74,9,3,12,58.3,180,4,1,0,1,0,0,0,0,5,0,0,2,0,1,2,3,2,12,0
11,Noah Answerth,Brisbane,Gen. Defender,20251104,3,3.5,7.28,57,69,0.02,0,88,13,2,15,80.0,258,1,1,1,0,0,2,0,0,7,1,0,0,0,0,0,2,2,8,0
11,Eric Hipwood,Brisbane,Key Forward,20251104,0,3.4,6.21,41,27,0.0,0,78,5,4,9,77.8,119,2,2,2,1,1,0,19,1,3,0,0,0,0,0,3,3,0,13,1
11,Darcy Wilmot,Brisbane,Gen. Defender,20251104,0,2.9,9.93,48,63,0.0,0,78,10,3,13,92.3,87,0,2,2,2,2,2,0,0,6,1,0,0,0,0,0,5,3,12,0
11,Deven Robertson,Brisbane,Gen. Forward,20251104,0,1.5,3.05,4,6,0.0,0,9,0,1,1,100.0,-6,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0
12,Hugh McCluggage,Brisbane,Midfielder,20251201,10,25.3,14.0,159,152,2.89,90,85,20,21,41,73.2,557,13,17,15,7,7,6,82,7,11,1,0,2,0,1,2,12,4,25,0
12,Noah Answerth,Brisbane,Gen. Defender,20251201,2,16.4,7.03,104,89,0.04,0,81,14,6,20,85.0,401,3,8,6,7,6,5,0,1,6,0,0,1,1,0,1,6,3,19,0
12,Darcy Wilmot,Brisbane,Gen. Defender,20251201,0,14.5,9.54,85,68,0.01,0,79,7,7,14,92.9,156,2,6,5,5,4,4,0,0,6,1,1,1,1,0,0,3,3,10,0
