Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
13,Tyler Brockman,West Coast,Gen. Forward,20251306,0,4.7,8.51,67,77,0.01,0,74,5,12,17,52.9,90,2,9,8,5,4,1,16,1,3,0,0,2,1,1,0,5,6,22,0
13,Jamie Cripps,West Coast,Gen. Forward,20251306,0,3.5,7.41,53,54,0.0,0,86,7,5,12,50.0,196,4,4,4,4,4,0,0,0,2,0,0,3,0,1,0,6,4,19,0
13,Jack Williams,West Coast,Key Forward,20251306,0,1.8,6.49,58,60,0.0,0,89,7,2,9,66.7,190,2,3,1,2,0,0,0,0,6,0,2,4,2,1,0,4,1,3,0
13,Jack Hutchinson,West Coast,Midfielder,20251306,0,1.7,6.1,45,40,0.0,0,77,6,6,12,25.0,309,6,5,5,4,4,2,0,0,1,0,0,3,0,3,0,5,1,15,0
13,Harley Reid,West Coast,Midfielder,20251306,0,1.0,10.46,67,75,0.05,0,79,11,8,19,78.9,279,1,8,4,5,2,2,58,3,2,0,1,2,0,1,0,7,5,22,0
13,Bo Allan,West Coast,Gen. Defender,20251306,0,0.5,1.75,0,0,0.0,0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
13,Archer Reid,West Coast,Key Forward,20251306,0,-0.2,6.56,41,36,0.0,0,64,2,2,4,25.0,27,1,5,2,5,2,0,16,0,1,0,1,1,0,1,0,2,3,6,12
14,Tom McCarthy,West Coast,Gen. Defender,20251407,1,15.6,5.72,133,101,0.03,0,80,19,12,31,93.5,571,1,9,8,9,8,9,0,0,6,2,0,0,0,0,1,3,1,13,0
14,Tyler Brockman,West Coast,Gen. Forward,20251407,0,12.9,8.22,63,45,0.0,0,76,5,4,9,44.4,145,1,9,5,6,3,1,13,3,1,0,1,1,1,0,0,4,4,10,0
14,Liam Baker,West Coast,Gen. Defender,20251407,0,10.6,11.48,98,59,0.0,0,85,11,10,21,76.2,249,3,11,9,7,6,4,9,5,2,0,0,0,0,0,0,2,1,16,0
14,Tyrell Dewar,West Coast,Midfielder,20251407,0,9.7,5.55,81,115,0.01,0,79,24,3,27,59.3,843,4,3,1,3,1,1,0,0,9,0,0,1,0,1,2,7,2,6,0
14,Bo Allan,West Coast,Gen. Defender,20251407,0,9.7,4.12,69,52,0.0,0,90,7,7,14,78.6,156,2,5,4,5,4,6,0,0,4,0,0,0,0,0,0,3,1,10,0
14,Liam Duggan,West Coast,Gen. Defender,20251407,0,9.4,8.08,64,69,0.0,0,90,13,6,19,68.4,492,4,3,2,1,0,4,30,2,7,3,0,0,0,0,0,4,0,12,0
14,Jack Williams,West Coast,Key Forward,20251407,0,8.7,6.49,67,66,0.0,0,76,8,3,11,45.5,320,3,5,2,4,1,2,0,0,6,1,1,2,1,1,2,7,2,11,2
14,Bailey J. Williams,West Coast,Ruck,20251407,0,8.5,7.52,72,69,0.01,0,85,9,1,10,60.0,224,4,3,1,1,1,1,22,2,4,0,0,4,3,1,0,4,1,8,5
14,Harley Reid,West Coast,Midfielder,20251407,2,8.0,10.08,94,91,0.22,2,81,15,13,28,64.3,335,0,17,11,8,6,3,48,5,6,0,2,2,0,2,0,4,2,14,0
14,Jack Graham,West Coast,Mid-Forward,20251407,0,7.8,10.56,95,94,0.01,0,78,12,12,24,50.0,321,4,14,9,10,9,5,35,3,1,0,0,0,0,0,0,3,7,22,0
14,Reuben Ginbey,West Coast,Gen. Defender,20251407,0,7.7,9.44,80,61,0.0,0,88,11,5,16,81.3,308,0,6,4,6,4,10,0,0,4,3,0,0,0,0,0,1,1,7,0
14,Liam Ryan,West Coast,Gen. Forward,20251407,0,7.5,8.97,57,48,0.0,0,78,7,6,13,61.5,261,5,7,5,2,2,1,61,4,3,0,0,1,0,1,0,5,1,7,0
14,Matt Flynn,West Coast,Ruck,20251407,0,7.0,10.8,68,59,0.0,0,83,5,7,12,50.0,99,3,8,0,2,0,4,78,4,3,3,2,1,0,0,0,0,3,13,13
14,Sandy Brock,West Coast,Key Defender,20251407,0,6.1,8.22,41,28,0.0,0,96,5,3,8,75.0,210,0,1,1,1,1,2,0,0,2,1,0,0,0,0,0,2,1,4,0
14,Elijah Hewett,West Coast,Midfielder,20251407,0,5.6,7.67,76,80,0.0,0,78,10,7,17,52.9,246,1,6,4,2,2,0,52,3,1,0,0,3,1,1,0,4,7,23,0
