Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
8,Adam Treloar,Western Bulldogs,Mid-Forward,27.0,14.0,13.0,0.52,0.48,2.0,1.0,2.0,5.75,3.0,2.75,-1.0
8,Bailey Dale,Western Bulldogs,Gen. Defender,31.0,22.0,9.0,0.71,0.29,4.0,0.0,1.0,3.96,2.26,1.7,-0.7
8,Bailey Williams,Western Bulldogs,Midfielder,21.0,10.0,11.0,0.48,0.52,8.0,0.0,1.0,1.3,-0.3,1.61,1.65
8,Buku Khamis,Western Bulldogs,Key Forward,8.0,4.0,4.0,0.5,0.5,4.0,2.0,1.0,-0.86,-1.07,0.21,0.07
8,Ed Richards,Western Bulldogs,Midfielder,30.0,17.0,13.0,0.57,0.43,5.0,2.0,3.0,4.22,1.65,2.56,1.65
8,James Harmes,Western Bulldogs,Midfielder,20.0,13.0,7.0,0.65,0.35,6.0,0.0,4.0,2.61,5.0,-2.38,2.92
8,James O'Donnell,Western Bulldogs,Key Defender,10.0,7.0,3.0,0.7,0.3,2.0,0.0,2.0,-0.41,0.0,-0.41,-2.09
8,Jason Johannisen,Western Bulldogs,Gen. Defender,17.0,13.0,4.0,0.76,0.24,3.0,0.0,4.0,-0.06,0.19,-0.25,-1.56
8,Jedd Busslinger,Western Bulldogs,Key Defender,,,,,,,,,,,,
8,Joel Freijah,Western Bulldogs,Mid-Forward,19.0,13.0,6.0,0.68,0.32,5.0,1.0,4.0,0.0,3.35,-3.35,1.44
8,Lachlan Bramble,Western Bulldogs,Gen. Defender,15.0,8.0,7.0,0.53,0.47,4.0,0.0,4.0,-2.3,-3.56,1.26,-0.39
8,Lachlan McNeil,Western Bulldogs,Gen. Forward,16.0,8.0,8.0,0.5,0.5,4.0,1.0,1.0,6.76,3.14,3.62,2.52
8,Laitham Vandermeer,Western Bulldogs,Gen. Forward,15.0,6.0,9.0,0.4,0.6,4.0,0.0,3.0,4.63,0.74,3.89,1.1
8,Luke Cleary,Western Bulldogs,Gen. Defender,13.0,7.0,6.0,0.54,0.46,4.0,1.0,0.0,-0.19,-0.56,0.38,-0.25
8,Marcus Bontempelli,Western Bulldogs,Midfielder,23.0,15.0,8.0,0.65,0.35,4.0,3.0,8.0,-4.06,0.89,-4.94,-0.67
8,Matthew Kennedy,Western Bulldogs,Midfielder,26.0,12.0,14.0,0.46,0.54,5.0,0.0,8.0,2.83,-0.56,3.39,0.52
8,Rhylee West,Western Bulldogs,Gen. Forward,15.0,5.0,10.0,0.33,0.67,1.0,2.0,2.0,1.39,-2.43,3.83,-2.04
8,Rory Lobb,Western Bulldogs,Key Defender,11.0,5.0,6.0,0.45,0.55,3.0,0.0,0.0,-1.17,-3.04,1.87,-2.39
8,Ryley Sanders,Western Bulldogs,Mid-Forward,17.0,2.0,15.0,0.12,0.88,0.0,1.0,2.0,-1.57,-3.9,2.33,-3.0
8,Sam Davidson,Western Bulldogs,Midfielder,14.0,10.0,4.0,0.71,0.29,3.0,0.0,2.0,-1.53,0.42,-1.95,-1.26
8,Tim English,Western Bulldogs,Ruck,27.0,15.0,12.0,0.56,0.44,6.0,3.0,2.0,9.17,4.91,4.26,-0.13
8,Tom Liberatore,Western Bulldogs,Midfielder,19.0,6.0,13.0,0.32,0.68,2.0,0.0,2.0,-7.48,-6.87,-0.61,-1.7
