Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
11,Will Setterfield,Essendon,Midfielder,19.0,8.0,11.0,0.42,0.58,6.0,0.0,8.0,-2.69,-3.38,0.69,1.85
11,Xavier Duursma,Essendon,Midfielder,27.0,17.0,10.0,0.63,0.37,9.0,0.0,2.0,7.55,7.04,0.5,3.82
11,Zach Merrett,Essendon,Midfielder,37.0,22.0,15.0,0.59,0.41,8.0,0.0,7.0,9.23,6.77,2.46,4.27
11,Zach Reid,Essendon,Key Defender,,,,,,,,,,,,
12,Andrew McGrath,Essendon,Gen. Defender,15.0,4.0,11.0,0.27,0.73,1.0,0.0,1.0,-7.74,-5.78,-1.96,-2.52
12,Angus Clarke,Essendon,Gen. Defender,11.0,5.0,6.0,0.45,0.55,3.0,0.0,3.0,-4.07,-4.64,0.57,-2.07
12,Archer Day-Wicks,Essendon,Gen. Forward,9.0,4.0,5.0,0.44,0.56,2.0,0.0,4.0,0.4,1.0,-0.6,0.4
12,Archie Perkins,Essendon,Gen. Forward,15.0,7.0,8.0,0.47,0.53,1.0,0.0,1.0,0.95,-0.33,1.29,-1.81
12,Archie Roberts,Essendon,Gen. Defender,20.0,12.0,8.0,0.6,0.4,8.0,0.0,1.0,-4.48,-1.22,-3.26,2.7
12,Ben Hobbs,Essendon,Gen. Forward,19.0,12.0,7.0,0.63,0.37,3.0,0.0,1.0,4.11,4.83,-0.72,0.89
12,Elijah Tsatas,Essendon,Midfielder,,,,,,,,,,,,
12,Isaac Kako,Essendon,Gen. Forward,11.0,6.0,5.0,0.55,0.45,2.0,0.0,2.0,-0.17,0.48,-0.65,0.04
12,Jade Gresham,Essendon,Gen. Forward,13.0,9.0,4.0,0.69,0.31,7.0,1.0,1.0,-0.11,2.58,-2.68,4.47
12,Jaxon Prior,Essendon,Gen. Defender,14.0,5.0,9.0,0.36,0.64,2.0,0.0,0.0,-1.74,-6.04,4.3,-2.91
12,Jayden Laverde,Essendon,Key Defender,15.0,7.0,8.0,0.47,0.53,7.0,0.0,2.0,-0.43,-2.93,2.5,0.07
12,Jye Caldwell,Essendon,Midfielder,30.0,16.0,14.0,0.53,0.47,4.0,1.0,8.0,4.09,3.54,0.54,0.0
12,Mason Redman,Essendon,Gen. Defender,26.0,18.0,8.0,0.69,0.31,3.0,0.0,2.0,3.11,0.95,2.16,-2.26
12,Matt Guelfi,Essendon,Gen. Forward,10.0,3.0,7.0,0.3,0.7,3.0,0.0,4.0,0.83,-1.58,2.42,1.25
12,Nate Caddy,Essendon,Key Forward,10.0,8.0,2.0,0.8,0.2,5.0,2.0,1.0,-0.94,0.35,-1.29,1.06
12,Nic Martin,Essendon,Mid-Forward,29.0,16.0,13.0,0.55,0.45,7.0,2.0,2.0,4.69,2.0,2.69,0.06
12,Peter Wright,Essendon,Key Forward,15.0,10.0,5.0,0.67,0.33,6.0,2.0,2.0,3.16,2.53,0.63,1.37
12,Sam Durham,Essendon,Midfielder,8.0,2.0,6.0,0.25,0.75,1.0,1.0,2.0,-13.85,-8.05,-5.8,-1.95
12,Todd Goldstein,Essendon,Ruck,8.0,3.0,5.0,0.38,0.62,1.0,1.0,0.0,-4.0,-0.75,-3.25,-1.62
12,Will Setterfield,Essendon,Midfielder,23.0,10.0,13.0,0.43,0.57,2.0,1.0,7.0,1.31,-1.38,2.69,-2.15
12,Xavier Duursma,Essendon,Midfielder,12.0,7.0,5.0,0.58,0.42,4.0,0.0,3.0,-7.45,-2.96,-4.5,-1.18
12,Zach Merrett,Essendon,Midfielder,28.0,17.0,11.0,0.61,0.39,4.0,0.0,2.0,0.23,1.77,-1.54,0.27
12,Zak Johnson,Essendon,Gen. Defender,11.0,5.0,6.0,0.45,0.55,1.0,0.0,1.0,-2.11,-2.78,0.67,-2.56
13,Andrew McGrath,Essendon,Gen. Defender,23.0,10.0,13.0,0.43,0.57,5.0,0.0,2.0,0.26,0.22,0.04,1.48
13,Angus Clarke,Essendon,Gen. Defender,14.0,10.0,4.0,0.71,0.29,5.0,0.0,1.0,-1.07,0.36,-1.43,-0.07
13,Archer Day-Wicks,Essendon,Gen. Forward,,,,,,,,,,,,
13,Archie Perkins,Essendon,Gen. Forward,11.0,5.0,6.0,0.45,0.55,1.0,1.0,2.0,-3.05,-2.33,-0.71,-1.81
13,Archie Roberts,Essendon,Gen. Defender,14.0,8.0,6.0,0.57,0.43,5.0,0.0,1.0,-10.48,-5.22,-5.26,-0.3
13,Ben Hobbs,Essendon,Gen. Forward,8.0,5.0,3.0,0.62,0.38,0.0,0.0,5.0,-6.89,-2.17,-4.72,-2.11
13,Darcy Parish,Essendon,Midfielder,31.0,12.0,19.0,0.39,0.61,2.0,0.0,2.0,1.67,1.67,0.0,-0.33
13,Isaac Kako,Essendon,Gen. Forward,10.0,1.0,9.0,0.1,0.9,0.0,0.0,3.0,-1.17,-4.52,3.35,-1.96
13,Jade Gresham,Essendon,Gen. Forward,19.0,9.0,10.0,0.47,0.53,4.0,2.0,4.0,5.9,2.58,3.32,1.47
13,Jaxon Prior,Essendon,Gen. Defender,13.0,8.0,5.0,0.62,0.38,3.0,0.0,0.0,-2.74,-3.04,0.3,-1.91
13,Jayden Laverde,Essendon,Key Defender,10.0,9.0,1.0,0.9,0.1,5.0,0.0,3.0,-5.43,-0.93,-4.5,-1.93
13,Jye Caldwell,Essendon,Midfielder,26.0,16.0,10.0,0.62,0.38,2.0,1.0,8.0,0.09,3.54,-3.46,-2.0
13,Luamon Lual,Essendon,Midfielder,11.0,5.0,6.0,0.45,0.55,3.0,1.0,5.0,2.42,0.83,1.58,0.08
13,Matt Guelfi,Essendon,Gen. Forward,9.0,5.0,4.0,0.56,0.44,2.0,1.0,5.0,-0.17,0.42,-0.58,0.25
13,Nate Caddy,Essendon,Key Forward,10.0,7.0,3.0,0.7,0.3,3.0,0.0,2.0,-0.94,-0.65,-0.29,-0.94
13,Nic Martin,Essendon,Mid-Forward,32.0,16.0,16.0,0.5,0.5,3.0,1.0,4.0,7.69,2.0,5.69,-3.94
13,Peter Wright,Essendon,Key Forward,10.0,7.0,3.0,0.7,0.3,4.0,3.0,4.0,-1.84,-0.47,-1.37,-0.63
13,Sam Durham,Essendon,Midfielder,27.0,13.0,14.0,0.48,0.52,4.0,0.0,3.0,5.15,2.95,2.2,1.05
13,Todd Goldstein,Essendon,Ruck,9.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,-3.0,-3.75,0.75,-2.62
13,Will Setterfield,Essendon,Midfielder,17.0,8.0,9.0,0.47,0.53,3.0,0.0,7.0,-4.69,-3.38,-1.31,-1.15
13,Xavier Duursma,Essendon,Midfielder,20.0,9.0,11.0,0.45,0.55,2.0,1.0,3.0,0.55,-0.96,1.5,-3.18
13,Zach Merrett,Essendon,Midfielder,14.0,8.0,6.0,0.57,0.43,2.0,0.0,9.0,-13.77,-7.23,-6.54,-1.73
13,Zak Johnson,Essendon,Gen. Defender,18.0,14.0,4.0,0.78,0.22,5.0,0.0,3.0,4.89,6.22,-1.33,1.44
14,Andrew McGrath,Essendon,Gen. Defender,19.0,5.0,14.0,0.26,0.74,3.0,0.0,1.0,-3.74,-4.78,1.04,-0.52
14,Angus Clarke,Essendon,Gen. Defender,10.0,8.0,2.0,0.8,0.2,4.0,0.0,0.0,-5.07,-1.64,-3.43,-1.07
14,Archer Day-Wicks,Essendon,Gen. Forward,,,,,,,,,,,,
14,Archer May,Essendon,Key Forward,7.0,5.0,2.0,0.71,0.29,3.0,0.0,3.0,-1.86,-1.14,-0.71,-0.29
14,Archie Perkins,Essendon,Gen. Forward,,,,,,,,,,,,
14,Archie Roberts,Essendon,Gen. Defender,27.0,13.0,14.0,0.48,0.52,5.0,1.0,2.0,2.52,-0.22,2.74,-0.3
14,Darcy Parish,Essendon,Midfielder,26.0,8.0,18.0,0.31,0.69,1.0,0.0,2.0,-3.33,-2.33,-1.0,-1.33
14,Isaac Kako,Essendon,Gen. Forward,13.0,3.0,10.0,0.23,0.77,4.0,1.0,2.0,1.83,-2.52,4.35,2.04
14,Jade Gresham,Essendon,Gen. Forward,9.0,4.0,5.0,0.44,0.56,3.0,1.0,0.0,-4.11,-2.42,-1.68,0.47
14,Jaxon Prior,Essendon,Gen. Defender,28.0,20.0,8.0,0.71,0.29,7.0,0.0,0.0,12.26,8.96,3.3,2.09
14,Jayden Laverde,Essendon,Key Defender,19.0,16.0,3.0,0.84,0.16,13.0,0.0,1.0,3.57,6.07,-2.5,6.07
14,Jye Caldwell,Essendon,Midfielder,28.0,14.0,14.0,0.5,0.5,5.0,0.0,10.0,2.09,1.54,0.54,1.0
14,Lachlan Blakiston,Essendon,Key Defender,4.0,2.0,2.0,0.5,0.5,1.0,0.0,0.0,-5.91,-2.91,-3.0,-1.46
14,Luamon Lual,Essendon,Midfielder,9.0,2.0,7.0,0.22,0.78,3.0,0.0,1.0,0.42,-2.17,2.58,0.08
14,Matt Guelfi,Essendon,Gen. Forward,12.0,7.0,5.0,0.58,0.42,2.0,2.0,3.0,2.83,2.42,0.42,0.25
14,Nate Caddy,Essendon,Key Forward,9.0,3.0,6.0,0.33,0.67,1.0,0.0,0.0,-1.94,-4.65,2.71,-2.94
14,Nic Martin,Essendon,Mid-Forward,26.0,11.0,15.0,0.42,0.58,10.0,0.0,2.0,1.69,-3.0,4.69,3.06
14,Peter Wright,Essendon,Key Forward,11.0,5.0,6.0,0.45,0.55,4.0,2.0,1.0,-0.84,-2.47,1.63,-0.63
14,Todd Goldstein,Essendon,Ruck,21.0,7.0,14.0,0.33,0.67,4.0,0.0,0.0,9.0,3.25,5.75,1.38
14,Will Setterfield,Essendon,Midfielder,31.0,17.0,14.0,0.55,0.45,7.0,0.0,10.0,9.31,5.62,3.69,2.85
14,Xavier Duursma,Essendon,Midfielder,20.0,11.0,9.0,0.55,0.45,6.0,1.0,5.0,0.55,1.04,-0.5,0.82
14,Zach Merrett,Essendon,Midfielder,29.0,16.0,13.0,0.55,0.45,1.0,0.0,5.0,1.23,0.77,0.46,-2.73
14,Zak Johnson,Essendon,Gen. Defender,29.0,17.0,12.0,0.59,0.41,8.0,0.0,1.0,15.89,9.22,6.67,4.44
15,Andrew McGrath,Essendon,Gen. Defender,22.0,8.0,14.0,0.36,0.64,3.0,0.0,0.0,-0.74,-1.78,1.04,-0.52
15,Angus Clarke,Essendon,Gen. Defender,21.0,11.0,10.0,0.52,0.48,4.0,0.0,0.0,5.93,1.36,4.57,-1.07
15,Archer May,Essendon,Key Forward,14.0,8.0,6.0,0.57,0.43,6.0,2.0,3.0,5.14,1.86,3.29,2.71
15,Archie Perkins,Essendon,Gen. Forward,,,,,,,,,,,,
15,Archie Roberts,Essendon,Gen. Defender,25.0,12.0,13.0,0.48,0.52,8.0,0.0,2.0,0.52,-1.22,1.74,2.7
15,Ben Hobbs,Essendon,Gen. Forward,16.0,6.0,10.0,0.38,0.62,1.0,0.0,5.0,1.11,-1.17,2.28,-1.11
15,Darcy Parish,Essendon,Midfielder,31.0,11.0,20.0,0.35,0.65,4.0,0.0,3.0,1.67,0.67,1.0,1.67
15,Isaac Kako,Essendon,Gen. Forward,12.0,7.0,5.0,0.58,0.42,2.0,1.0,2.0,0.83,1.48,-0.65,0.04
15,Jade Gresham,Essendon,Gen. Forward,9.0,7.0,2.0,0.78,0.22,3.0,1.0,3.0,-4.11,0.58,-4.68,0.47
15,Jaxon Prior,Essendon,Gen. Defender,15.0,11.0,4.0,0.73,0.27,6.0,0.0,2.0,-0.74,-0.04,-0.7,1.09
15,Jayden Laverde,Essendon,Key Defender,18.0,12.0,6.0,0.67,0.33,9.0,0.0,3.0,2.57,2.07,0.5,2.07
15,Jye Caldwell,Essendon,Midfielder,32.0,17.0,15.0,0.53,0.47,2.0,0.0,5.0,6.09,4.54,1.54,-2.0
15,Lachlan Blakiston,Essendon,Key Defender,11.0,3.0,8.0,0.27,0.73,0.0,0.0,2.0,1.09,-1.91,3.0,-2.46
15,Luamon Lual,Essendon,Midfielder,9.0,5.0,4.0,0.56,0.44,2.0,2.0,2.0,0.42,0.83,-0.42,-0.92
15,Matt Guelfi,Essendon,Gen. Forward,7.0,3.0,4.0,0.43,0.57,0.0,0.0,3.0,-2.17,-1.58,-0.58,-1.75
15,Nate Caddy,Essendon,Key Forward,15.0,9.0,6.0,0.6,0.4,8.0,1.0,2.0,4.06,1.35,2.71,4.06
15,Nic Martin,Essendon,Mid-Forward,21.0,14.0,7.0,0.67,0.33,7.0,0.0,2.0,-3.31,0.0,-3.31,0.06
15,Peter Wright,Essendon,Key Forward,8.0,5.0,3.0,0.62,0.38,5.0,1.0,2.0,-3.84,-2.47,-1.37,0.37
15,Vigo Visentini,Essendon,Ruck,15.0,5.0,10.0,0.33,0.67,3.0,0.0,2.0,2.5,1.0,1.5,1.0
15,Will Setterfield,Essendon,Midfielder,17.0,11.0,6.0,0.65,0.35,4.0,0.0,5.0,-4.69,-0.38,-4.31,-0.15
15,Xavier Duursma,Essendon,Midfielder,,,,,,,,,,,,
15,Zach Merrett,Essendon,Midfielder,17.0,6.0,11.0,0.35,0.65,1.0,0.0,3.0,-10.77,-9.23,-1.54,-2.73
15,Zak Johnson,Essendon,Gen. Defender,9.0,7.0,2.0,0.78,0.22,2.0,0.0,1.0,-4.11,-0.78,-3.33,-1.56
17,Andrew McGrath,Essendon,Gen. Defender,12.0,4.0,8.0,0.33,0.67,0.0,0.0,3.0,-10.74,-5.78,-4.96,-3.52
17,Angus Clarke,Essendon,Gen. Defender,13.0,10.0,3.0,0.77,0.23,5.0,1.0,2.0,-2.07,0.36,-2.43,-0.07
17,Archer May,Essendon,Key Forward,8.0,7.0,1.0,0.88,0.12,3.0,3.0,3.0,-0.86,0.86,-1.71,-0.29
17,Archie Perkins,Essendon,Gen. Forward,9.0,3.0,6.0,0.33,0.67,0.0,0.0,3.0,-5.05,-4.33,-0.71,-2.81
17,Archie Roberts,Essendon,Gen. Defender,20.0,11.0,9.0,0.55,0.45,2.0,0.0,5.0,-4.48,-2.22,-2.26,-3.3
17,Ben Hobbs,Essendon,Gen. Forward,19.0,8.0,11.0,0.42,0.58,4.0,1.0,4.0,4.11,0.83,3.28,1.89
17,Isaac Kako,Essendon,Gen. Forward,17.0,8.0,9.0,0.47,0.53,3.0,1.0,5.0,5.83,2.48,3.35,1.04
17,Jade Gresham,Essendon,Gen. Forward,,,,,,,,,,,,
17,Jaxon Prior,Essendon,Gen. Defender,6.0,4.0,2.0,0.67,0.33,1.0,0.0,0.0,-9.74,-7.04,-2.7,-3.91
17,Jayden Laverde,Essendon,Key Defender,9.0,8.0,1.0,0.89,0.11,5.0,0.0,0.0,-6.43,-1.93,-4.5,-1.93
17,Jordan Ridley,Essendon,Gen. Defender,18.0,14.0,4.0,0.78,0.22,8.0,0.0,1.0,1.0,1.9,-0.9,2.5
17,Jye Caldwell,Essendon,Midfielder,15.0,9.0,6.0,0.6,0.4,4.0,1.0,7.0,-10.91,-3.46,-7.46,0.0
17,Lachlan Blakiston,Essendon,Key Defender,11.0,4.0,7.0,0.36,0.64,3.0,0.0,0.0,1.09,-0.91,2.0,0.54
17,Luamon Lual,Essendon,Midfielder,10.0,5.0,5.0,0.5,0.5,4.0,0.0,1.0,1.42,0.83,0.58,1.08
17,Nate Caddy,Essendon,Key Forward,12.0,10.0,2.0,0.83,0.17,5.0,3.0,1.0,1.06,2.35,-1.29,1.06
