Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
7,Christian Salem,Melbourne,Gen. Defender,34.0,27.0,7.0,0.79,0.21,13.0,0.0,1.0,11.09,10.83,0.26,5.35
7,Clayton Oliver,Melbourne,Midfielder,22.0,9.0,13.0,0.41,0.59,2.0,0.0,7.0,-3.55,-1.82,-1.73,-0.86
7,Ed Langdon,Melbourne,Mid-Forward,28.0,9.0,19.0,0.32,0.68,7.0,1.0,2.0,8.96,-0.78,9.74,2.0
7,Harrison Petty,Melbourne,Key Forward,9.0,6.0,3.0,0.67,0.33,2.0,2.0,2.0,0.37,0.42,-0.05,-2.05
7,Harry Sharp,Melbourne,Gen. Forward,,,,,,,,,,,,
7,Harvey Langford,Melbourne,Midfielder,21.0,11.0,10.0,0.52,0.48,4.0,0.0,2.0,3.05,1.54,1.5,0.77
7,Jack Viney,Melbourne,Midfielder,19.0,10.0,9.0,0.53,0.47,2.0,0.0,15.0,-2.89,-0.11,-2.78,-0.61
7,Jake Bowey,Melbourne,Gen. Defender,32.0,20.0,12.0,0.62,0.38,9.0,0.0,3.0,9.43,4.22,5.22,3.83
7,Judd McVee,Melbourne,Gen. Defender,22.0,11.0,11.0,0.5,0.5,4.0,0.0,2.0,7.65,1.94,5.71,-0.47
7,Kade Chandler,Melbourne,Gen. Forward,18.0,10.0,8.0,0.56,0.44,7.0,2.0,3.0,3.39,1.87,1.52,3.22
7,Koltyn Tholstrup,Melbourne,Gen. Forward,4.0,1.0,3.0,0.25,0.75,1.0,1.0,2.0,-3.11,-2.44,-0.67,-0.44
7,Kysaiah Pickett,Melbourne,Mid-Forward,18.0,12.0,6.0,0.67,0.33,2.0,1.0,3.0,-1.55,-1.7,0.15,-1.05
7,Max Gawn,Melbourne,Ruck,25.0,11.0,14.0,0.44,0.56,9.0,0.0,4.0,4.26,0.7,3.56,3.3
7,Steven May,Melbourne,Key Defender,20.0,13.0,7.0,0.65,0.35,10.0,0.0,1.0,2.31,-1.31,3.62,2.94
7,Tom Fullarton,Melbourne,Key Forward,3.0,2.0,1.0,0.67,0.33,0.0,0.0,1.0,-1.5,-0.5,-1.0,-0.5
7,Tom McDonald,Melbourne,Key Defender,16.0,11.0,5.0,0.69,0.31,6.0,0.0,1.0,1.59,1.41,0.18,-0.12
7,Tom Sparrow,Melbourne,Gen. Forward,16.0,12.0,4.0,0.75,0.25,6.0,1.0,11.0,2.96,4.41,-1.46,2.5
7,Trent Rivers,Melbourne,Gen. Defender,28.0,17.0,11.0,0.61,0.39,12.0,0.0,0.0,6.65,3.83,2.83,6.56
7,Xavier Lindsay,Melbourne,Midfielder,21.0,15.0,6.0,0.71,0.29,11.0,0.0,2.0,7.44,7.28,0.17,7.83
