Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
6,Steele Sidebottom,Collingwood,Midfielder,26.0,17.0,9.0,0.65,0.35,7.0,0.0,1.0,4.78,4.65,0.13,2.78
6,Will Hoskin-Elliott,Collingwood,Gen. Forward,9.0,6.0,3.0,0.67,0.33,7.0,1.0,2.0,0.22,-0.11,0.33,3.67
7,Beau McCreery,Collingwood,Gen. Forward,10.0,8.0,2.0,0.8,0.2,5.0,0.0,4.0,-1.26,1.11,-2.37,2.9
7,Billy Frampton,Collingwood,Key Defender,15.0,7.0,8.0,0.47,0.53,6.0,0.0,2.0,4.56,0.81,3.75,1.69
7,Bobby Hill,Collingwood,Gen. Forward,7.0,7.0,0.0,1.0,0.0,3.0,1.0,2.0,-1.86,0.93,-2.79,0.43
7,Brayden Maynard,Collingwood,Gen. Defender,16.0,13.0,3.0,0.81,0.19,3.0,1.0,4.0,-0.05,1.3,-1.35,-1.75
7,Brody Mihocek,Collingwood,Key Forward,7.0,3.0,4.0,0.43,0.57,2.0,1.0,3.0,-2.59,-3.68,1.09,-1.77
7,Dan Houston,Collingwood,Gen. Defender,15.0,8.0,7.0,0.53,0.47,2.0,0.0,2.0,-1.86,-2.95,1.09,-1.57
7,Daniel McStay,Collingwood,Key Forward,,,,,,,,,,,,
7,Darcy Cameron,Collingwood,Ruck,16.0,10.0,6.0,0.62,0.38,6.0,1.0,0.0,-1.64,-0.72,-0.92,0.88
7,Harry Perryman,Collingwood,Gen. Defender,13.0,7.0,6.0,0.54,0.46,1.0,1.0,6.0,-2.32,-2.88,0.56,-3.08
7,Isaac Quaynor,Collingwood,Gen. Defender,10.0,6.0,4.0,0.6,0.4,4.0,0.0,6.0,-4.04,-2.68,-1.36,-0.84
7,Jack Crisp,Collingwood,Midfielder,17.0,9.0,8.0,0.53,0.47,6.0,0.0,2.0,-3.04,-2.4,-0.64,1.76
7,Jamie Elliott,Collingwood,Gen. Forward,19.0,13.0,6.0,0.68,0.32,8.0,5.0,1.0,6.92,4.76,2.16,2.92
7,Jeremy Howe,Collingwood,Gen. Defender,21.0,16.0,5.0,0.76,0.24,9.0,0.0,0.0,8.47,5.84,2.63,4.84
7,Jordan De Goey,Collingwood,Mid-Forward,14.0,9.0,5.0,0.64,0.36,4.0,1.0,5.0,-1.0,0.64,-1.64,1.54
7,Josh Daicos,Collingwood,Gen. Defender,36.0,23.0,13.0,0.64,0.36,9.0,0.0,0.0,9.16,6.08,3.08,4.08
7,Lachlan Sullivan,Collingwood,Gen. Forward,,,,,,,,,,,,
7,Ned Long,Collingwood,Midfielder,22.0,11.0,11.0,0.5,0.5,7.0,1.0,4.0,4.16,3.72,0.44,4.52
7,Nick Daicos,Collingwood,Midfielder,31.0,18.0,13.0,0.58,0.42,4.0,1.0,7.0,1.0,1.24,-0.24,-0.04
7,Patrick Lipinski,Collingwood,Mid-Forward,20.0,11.0,9.0,0.55,0.45,4.0,0.0,3.0,2.83,2.13,0.7,0.39
7,Scott Pendlebury,Collingwood,Midfielder,31.0,14.0,17.0,0.45,0.55,5.0,0.0,2.0,8.91,3.36,5.54,0.96
7,Steele Sidebottom,Collingwood,Midfielder,35.0,18.0,17.0,0.51,0.49,2.0,0.0,4.0,13.78,5.65,8.13,-2.22
7,Tim Membrey,Collingwood,Key Forward,6.0,3.0,3.0,0.5,0.5,2.0,2.0,2.0,-3.78,-2.87,-0.91,-2.17
7,Will Hoskin-Elliott,Collingwood,Gen. Forward,7.0,5.0,2.0,0.71,0.29,2.0,1.0,0.0,-1.78,-1.11,-0.67,-1.33
8,Beau McCreery,Collingwood,Gen. Forward,6.0,3.0,3.0,0.5,0.5,1.0,0.0,2.0,-5.26,-3.89,-1.37,-1.1
8,Billy Frampton,Collingwood,Key Defender,8.0,2.0,6.0,0.25,0.75,3.0,0.0,3.0,-2.44,-4.19,1.75,-1.31
8,Bobby Hill,Collingwood,Gen. Forward,7.0,5.0,2.0,0.71,0.29,2.0,1.0,1.0,-1.86,-1.07,-0.79,-0.57
8,Brayden Maynard,Collingwood,Gen. Defender,20.0,17.0,3.0,0.85,0.15,9.0,0.0,4.0,3.95,5.3,-1.35,4.25
8,Brody Mihocek,Collingwood,Key Forward,10.0,8.0,2.0,0.8,0.2,6.0,4.0,2.0,0.41,1.32,-0.91,2.23
8,Dan Houston,Collingwood,Gen. Defender,20.0,14.0,6.0,0.7,0.3,6.0,1.0,1.0,3.14,3.05,0.09,2.43
8,Darcy Cameron,Collingwood,Ruck,23.0,13.0,10.0,0.57,0.43,7.0,1.0,4.0,5.36,2.28,3.08,1.88
8,Darcy Moore,Collingwood,Key Defender,8.0,4.0,4.0,0.5,0.5,5.0,0.0,1.0,-2.64,-1.41,-1.23,0.5
8,Harry Perryman,Collingwood,Gen. Defender,17.0,11.0,6.0,0.65,0.35,6.0,0.0,3.0,1.68,1.12,0.56,1.92
8,Isaac Quaynor,Collingwood,Gen. Defender,13.0,7.0,6.0,0.54,0.46,5.0,0.0,1.0,-1.04,-1.68,0.64,0.16
8,Jack Crisp,Collingwood,Midfielder,15.0,13.0,2.0,0.87,0.13,5.0,0.0,2.0,-5.04,1.6,-6.64,0.76
8,Jamie Elliott,Collingwood,Gen. Forward,12.0,7.0,5.0,0.58,0.42,7.0,1.0,4.0,-0.08,-1.24,1.16,1.92
8,Jordan De Goey,Collingwood,Mid-Forward,9.0,3.0,6.0,0.33,0.67,2.0,0.0,1.0,-6.0,-5.36,-0.64,-0.46
8,Josh Daicos,Collingwood,Gen. Defender,32.0,23.0,9.0,0.72,0.28,3.0,0.0,2.0,5.16,6.08,-0.92,-1.92
8,Lachie Schultz,Collingwood,Gen. Forward,15.0,9.0,6.0,0.6,0.4,7.0,0.0,7.0,0.5,1.0,-0.5,2.12
8,Mason Cox,Collingwood,Key Forward,,,,,,,,,,,,
8,Ned Long,Collingwood,Midfielder,18.0,6.0,12.0,0.33,0.67,2.0,0.0,9.0,0.16,-1.28,1.44,-0.48
8,Nick Daicos,Collingwood,Midfielder,28.0,13.0,15.0,0.46,0.54,2.0,1.0,3.0,-2.0,-3.76,1.76,-2.04
8,Patrick Lipinski,Collingwood,Mid-Forward,20.0,11.0,9.0,0.55,0.45,7.0,0.0,4.0,2.83,2.13,0.7,3.39
8,Scott Pendlebury,Collingwood,Midfielder,26.0,19.0,7.0,0.73,0.27,9.0,1.0,4.0,3.91,8.36,-4.46,4.96
8,Steele Sidebottom,Collingwood,Midfielder,25.0,15.0,10.0,0.6,0.4,6.0,0.0,3.0,3.78,2.65,1.13,1.78
8,Tim Membrey,Collingwood,Key Forward,10.0,7.0,3.0,0.7,0.3,6.0,1.0,3.0,0.22,1.13,-0.91,1.83
8,Will Hoskin-Elliott,Collingwood,Gen. Forward,,,,,,,,,,,,
9,Beau McCreery,Collingwood,Gen. Forward,13.0,10.0,3.0,0.77,0.23,4.0,0.0,5.0,1.74,3.11,-1.37,1.9
9,Billy Frampton,Collingwood,Key Defender,15.0,10.0,5.0,0.67,0.33,9.0,0.0,0.0,4.56,3.81,0.75,4.69
