Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
7,Josh Battle,Hawthorn,Key Defender,29.0,15.0,14.0,0.52,0.48,7.0,0.0,3.0,10.54,3.62,6.92,1.77
7,Josh Ward,Hawthorn,Midfielder,23.0,9.0,14.0,0.39,0.61,2.0,0.0,7.0,2.44,-1.44,3.88,-1.16
7,Josh Weddle,Hawthorn,Gen. Defender,13.0,8.0,5.0,0.62,0.38,5.0,1.0,0.0,-3.11,-1.06,-2.06,0.06
7,Karl Amon,Hawthorn,Gen. Defender,18.0,10.0,8.0,0.56,0.44,2.0,0.0,3.0,-6.0,-7.04,1.04,-2.64
7,Lloyd Meek,Hawthorn,Ruck,19.0,8.0,11.0,0.42,0.58,3.0,0.0,4.0,5.48,2.76,2.72,0.28
7,Mabior Chol,Hawthorn,Key Forward,17.0,15.0,2.0,0.88,0.12,9.0,3.0,4.0,7.0,7.88,-0.88,5.08
7,Massimo D'Ambrosio,Hawthorn,Midfielder,15.0,13.0,2.0,0.87,0.13,4.0,0.0,3.0,-3.15,1.15,-4.31,-0.08
7,Nick Watson,Hawthorn,Gen. Forward,10.0,5.0,5.0,0.5,0.5,4.0,1.0,4.0,-0.88,-0.8,-0.08,1.96
7,Tom Barrass,Hawthorn,Key Defender,9.0,4.0,5.0,0.44,0.56,3.0,0.0,1.0,-0.68,-1.68,1.0,-0.76
8,Bailey Macdonald,Hawthorn,Gen. Defender,,,,,,,,,,,,
8,Blake Hardwick,Hawthorn,Gen. Defender,19.0,11.0,8.0,0.58,0.42,8.0,0.0,0.0,4.27,1.0,3.27,3.46
8,Changkuoth Jiath,Hawthorn,Gen. Defender,32.0,22.0,10.0,0.69,0.31,7.0,0.0,1.0,18.2,14.35,3.85,4.3
8,Connor Macdonald,Hawthorn,Gen. Forward,12.0,9.0,3.0,0.75,0.25,5.0,0.0,2.0,-2.88,-0.04,-2.83,1.0
8,Dylan Moore,Hawthorn,Gen. Forward,11.0,5.0,6.0,0.45,0.55,5.0,0.0,0.0,-8.42,-5.54,-2.88,0.73
8,Finn Maginness,Hawthorn,Gen. Forward,22.0,14.0,8.0,0.64,0.36,9.0,1.0,1.0,8.69,7.92,0.77,6.23
8,Harry Morrison,Hawthorn,Midfielder,20.0,6.0,14.0,0.3,0.7,5.0,0.0,2.0,2.6,-3.45,6.05,0.45
8,Henry Hustwaite,Hawthorn,Midfielder,19.0,4.0,15.0,0.21,0.79,5.0,0.0,8.0,5.25,-1.75,7.0,3.0
8,Jack Ginnivan,Hawthorn,Gen. Forward,23.0,14.0,9.0,0.61,0.39,9.0,2.0,1.0,4.36,3.56,0.8,5.44
8,Jack Gunston,Hawthorn,Key Forward,15.0,11.0,4.0,0.73,0.27,6.0,3.0,1.0,2.44,1.52,0.91,0.83
8,Jai Newcombe,Hawthorn,Midfielder,27.0,12.0,15.0,0.44,0.56,4.0,0.0,5.0,4.08,1.81,2.27,0.5
8,James Sicily,Hawthorn,Gen. Defender,24.0,18.0,6.0,0.75,0.25,4.0,1.0,4.0,4.48,4.74,-0.26,-2.65
8,James Worpel,Hawthorn,Midfielder,18.0,6.0,12.0,0.33,0.67,1.0,0.0,3.0,-2.05,-4.05,2.0,-0.62
8,Jarman Impey,Hawthorn,Gen. Defender,24.0,13.0,11.0,0.54,0.46,5.0,0.0,0.0,4.71,0.25,4.46,0.04
8,Josh Battle,Hawthorn,Key Defender,33.0,20.0,13.0,0.61,0.39,12.0,0.0,0.0,14.54,8.62,5.92,6.77
8,Josh Ward,Hawthorn,Midfielder,19.0,6.0,13.0,0.32,0.68,4.0,0.0,4.0,-1.56,-4.44,2.88,0.84
8,Josh Weddle,Hawthorn,Gen. Defender,20.0,10.0,10.0,0.5,0.5,4.0,1.0,2.0,3.89,0.94,2.94,-0.94
8,Lloyd Meek,Hawthorn,Ruck,10.0,3.0,7.0,0.3,0.7,0.0,0.0,5.0,-3.52,-2.24,-1.28,-2.72
8,Luke Breust,Hawthorn,Gen. Forward,10.0,6.0,4.0,0.6,0.4,4.0,1.0,2.0,3.25,2.0,1.25,2.12
8,Mabior Chol,Hawthorn,Key Forward,11.0,9.0,2.0,0.82,0.18,6.0,2.0,2.0,1.0,1.88,-0.88,2.08
8,Massimo D'Ambrosio,Hawthorn,Midfielder,30.0,23.0,7.0,0.77,0.23,9.0,2.0,1.0,11.85,11.15,0.69,4.92
8,Nick Watson,Hawthorn,Gen. Forward,10.0,6.0,4.0,0.6,0.4,2.0,3.0,1.0,-0.88,0.2,-1.08,-0.04
8,Tom Barrass,Hawthorn,Key Defender,14.0,7.0,7.0,0.5,0.5,5.0,0.0,1.0,4.32,1.32,3.0,1.24
9,Bailey Macdonald,Hawthorn,Gen. Defender,,,,,,,,,,,,
9,Blake Hardwick,Hawthorn,Gen. Defender,16.0,10.0,6.0,0.62,0.38,4.0,0.0,2.0,1.27,0.0,1.27,-0.54
9,Changkuoth Jiath,Hawthorn,Gen. Defender,25.0,16.0,9.0,0.64,0.36,9.0,0.0,3.0,11.2,8.35,2.85,6.3
9,Connor Macdonald,Hawthorn,Gen. Forward,11.0,7.0,4.0,0.64,0.36,4.0,0.0,1.0,-3.88,-2.04,-1.83,0.0
9,Dylan Moore,Hawthorn,Gen. Forward,18.0,10.0,8.0,0.56,0.44,5.0,1.0,1.0,-1.42,-0.54,-0.88,0.73
9,Finn Maginness,Hawthorn,Gen. Forward,16.0,7.0,9.0,0.44,0.56,4.0,0.0,3.0,2.69,0.92,1.77,1.23
9,Harry Morrison,Hawthorn,Midfielder,15.0,7.0,8.0,0.47,0.53,2.0,0.0,3.0,-2.4,-2.45,0.05,-2.55
9,Henry Hustwaite,Hawthorn,Midfielder,,,,,,,,,,,,
9,Jack Ginnivan,Hawthorn,Gen. Forward,17.0,10.0,7.0,0.59,0.41,4.0,1.0,1.0,-1.64,-0.44,-1.2,0.44
9,Jack Gunston,Hawthorn,Key Forward,14.0,11.0,3.0,0.79,0.21,6.0,3.0,1.0,1.44,1.52,-0.09,0.83
9,Jai Newcombe,Hawthorn,Midfielder,19.0,7.0,12.0,0.37,0.63,3.0,0.0,4.0,-3.92,-3.19,-0.73,-0.5
9,James Sicily,Hawthorn,Gen. Defender,24.0,13.0,11.0,0.54,0.46,10.0,0.0,2.0,4.48,-0.26,4.74,3.35
9,James Worpel,Hawthorn,Midfielder,28.0,8.0,20.0,0.29,0.71,2.0,0.0,10.0,7.95,-2.05,10.0,0.38
9,Jarman Impey,Hawthorn,Gen. Defender,22.0,11.0,11.0,0.5,0.5,7.0,0.0,0.0,2.71,-1.75,4.46,2.04
9,Josh Battle,Hawthorn,Key Defender,15.0,13.0,2.0,0.87,0.13,3.0,0.0,2.0,-3.46,1.62,-5.08,-2.23
9,Josh Ward,Hawthorn,Midfielder,22.0,13.0,9.0,0.59,0.41,6.0,1.0,1.0,1.44,2.56,-1.12,2.84
9,Josh Weddle,Hawthorn,Gen. Defender,22.0,9.0,13.0,0.41,0.59,6.0,1.0,0.0,5.89,-0.06,5.94,1.06
9,Karl Amon,Hawthorn,Gen. Defender,18.0,13.0,5.0,0.72,0.28,7.0,0.0,2.0,-6.0,-4.04,-1.96,2.36
9,Lloyd Meek,Hawthorn,Ruck,6.0,3.0,3.0,0.5,0.5,1.0,1.0,1.0,-7.52,-2.24,-5.28,-1.72
9,Luke Breust,Hawthorn,Gen. Forward,,,,,,,,,,,,
9,Mabior Chol,Hawthorn,Key Forward,6.0,3.0,3.0,0.5,0.5,2.0,2.0,1.0,-4.0,-4.12,0.12,-1.92
9,Massimo D'Ambrosio,Hawthorn,Midfielder,26.0,17.0,9.0,0.65,0.35,6.0,0.0,1.0,7.85,5.15,2.69,1.92
9,Nick Watson,Hawthorn,Gen. Forward,8.0,4.0,4.0,0.5,0.5,2.0,2.0,1.0,-2.88,-1.8,-1.08,-0.04
10,Bailey Macdonald,Hawthorn,Gen. Defender,,,,,,,,,,,,
10,Blake Hardwick,Hawthorn,Gen. Defender,11.0,4.0,7.0,0.36,0.64,3.0,3.0,2.0,-3.73,-6.0,2.27,-1.54
10,Calsher Dear,Hawthorn,Key Forward,,,,,,,,,,,,
10,Cam Mackenzie,Hawthorn,Midfielder,13.0,7.0,6.0,0.54,0.46,0.0,0.0,4.0,-3.5,-1.33,-2.17,-2.0
10,Changkuoth Jiath,Hawthorn,Gen. Defender,12.0,6.0,6.0,0.5,0.5,1.0,0.0,1.0,-1.8,-1.65,-0.15,-1.7
10,Connor Macdonald,Hawthorn,Gen. Forward,15.0,10.0,5.0,0.67,0.33,3.0,0.0,5.0,0.12,0.96,-0.83,-1.0
10,Dylan Moore,Hawthorn,Gen. Forward,17.0,11.0,6.0,0.65,0.35,4.0,1.0,5.0,-2.42,0.46,-2.88,-0.27
10,Finn Maginness,Hawthorn,Gen. Forward,14.0,6.0,8.0,0.43,0.57,0.0,0.0,0.0,0.69,-0.08,0.77,-2.77
10,Harry Morrison,Hawthorn,Midfielder,17.0,12.0,5.0,0.71,0.29,4.0,1.0,5.0,-0.4,2.55,-2.95,-0.55
10,Jack Ginnivan,Hawthorn,Gen. Forward,22.0,17.0,5.0,0.77,0.23,5.0,2.0,2.0,3.36,6.56,-3.2,1.44
10,Jack Scrimshaw,Hawthorn,Gen. Defender,16.0,11.0,5.0,0.69,0.31,6.0,0.0,4.0,2.31,3.12,-0.81,1.5
