Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
4,Jayden Hunt,West Coast,Midfielder,12.0,5.0,7.0,0.42,0.58,2.0,0.0,3.0,-0.27,-1.73,1.47,0.0
4,Liam Baker,West Coast,Gen. Defender,24.0,14.0,10.0,0.58,0.42,3.0,0.0,4.0,1.91,2.74,-0.83,-0.65
4,Liam Duggan,West Coast,Gen. Defender,21.0,18.0,3.0,0.86,0.14,5.0,0.0,1.0,0.76,2.81,-2.05,-0.76
4,Matthew Owies,West Coast,Gen. Forward,6.0,5.0,1.0,0.83,0.17,3.0,0.0,3.0,-2.94,-0.56,-2.38,0.12
4,Noah Long,West Coast,Gen. Forward,,,,,,,,,,,,
4,Oscar Allen,West Coast,Key Forward,8.0,6.0,2.0,0.75,0.25,4.0,0.0,4.0,-0.83,-0.75,-0.08,0.67
4,Reuben Ginbey,West Coast,Gen. Defender,17.0,14.0,3.0,0.82,0.18,5.0,0.0,1.0,3.65,5.39,-1.74,1.52
4,Ryan Maric,West Coast,Gen. Defender,22.0,15.0,7.0,0.68,0.32,3.0,0.0,1.0,1.09,0.73,0.36,-0.82
4,Sandy Brock,West Coast,Key Defender,12.0,11.0,1.0,0.92,0.08,5.0,0.0,1.0,1.0,4.21,-3.21,0.79
4,Tim Kelly,West Coast,Mid-Forward,14.0,3.0,11.0,0.21,0.79,1.0,0.0,1.0,-3.6,-5.75,2.15,-1.75
4,Tom Cole,West Coast,Gen. Defender,11.0,5.0,6.0,0.45,0.55,4.0,0.0,0.0,-5.39,-3.67,-1.72,-1.0
4,Tom Gross,West Coast,Mid-Forward,17.0,9.0,8.0,0.53,0.47,4.0,1.0,1.0,8.25,4.5,3.75,1.62
4,Tyler Brockman,West Coast,Gen. Forward,7.0,3.0,4.0,0.43,0.57,0.0,0.0,2.0,-4.4,-2.6,-1.8,-2.45
4,Tyrell Dewar,West Coast,Midfielder,14.0,11.0,3.0,0.79,0.21,2.0,1.0,0.0,1.25,1.94,-0.69,-1.38
5,Archer Reid,West Coast,Key Forward,5.0,3.0,2.0,0.6,0.4,3.0,1.0,1.0,-0.64,-0.43,-0.21,0.93
5,Bailey J. Williams,West Coast,Ruck,7.0,1.0,6.0,0.14,0.86,1.0,0.0,1.0,-1.94,-3.88,1.94,-0.75
5,Brady Hough,West Coast,Midfielder,12.0,6.0,6.0,0.5,0.5,5.0,0.0,0.0,-3.46,-1.5,-1.96,0.54
5,Clay Hall,West Coast,Midfielder,12.0,4.0,8.0,0.33,0.67,1.0,0.0,3.0,-4.23,-2.38,-1.85,-1.23
5,Hamish Davis,West Coast,Mid-Forward,,,,,,,,,,,,
5,Harley Reid,West Coast,Midfielder,16.0,11.0,5.0,0.69,0.31,2.0,0.0,3.0,-2.84,0.79,-3.63,-0.53
5,Harry Edwards,West Coast,Key Defender,9.0,7.0,2.0,0.78,0.22,5.0,0.0,1.0,-0.38,1.0,-1.38,0.75
5,Jack Graham,West Coast,Mid-Forward,20.0,12.0,8.0,0.6,0.4,5.0,0.0,9.0,0.78,2.11,-1.33,3.0
5,Jack Hutchinson,West Coast,Midfielder,12.0,5.0,7.0,0.42,0.58,1.0,0.0,4.0,-1.31,-2.69,1.38,-3.12
5,Jack Williams,West Coast,Key Forward,,,,,,,,,,,,
5,Jake Waterman,West Coast,Key Forward,12.0,10.0,2.0,0.83,0.17,12.0,0.0,0.0,1.88,2.88,-1.0,5.88
5,Jamie Cripps,West Coast,Gen. Forward,12.0,9.0,3.0,0.75,0.25,7.0,1.0,2.0,0.71,1.33,-0.62,3.62
5,Jayden Hunt,West Coast,Midfielder,16.0,10.0,6.0,0.62,0.38,3.0,0.0,1.0,3.73,3.27,0.47,1.0
5,Liam Baker,West Coast,Gen. Defender,23.0,10.0,13.0,0.43,0.57,6.0,0.0,3.0,0.91,-1.26,2.17,2.35
5,Liam Duggan,West Coast,Gen. Defender,19.0,16.0,3.0,0.84,0.16,7.0,0.0,4.0,-1.24,0.81,-2.05,1.24
5,Liam Ryan,West Coast,Gen. Forward,12.0,10.0,2.0,0.83,0.17,3.0,2.0,2.0,0.75,1.95,-1.2,-0.45
5,Matthew Owies,West Coast,Gen. Forward,10.0,6.0,4.0,0.6,0.4,2.0,1.0,1.0,1.06,0.44,0.62,-0.88
5,Oscar Allen,West Coast,Key Forward,8.0,6.0,2.0,0.75,0.25,4.0,1.0,2.0,-0.83,-0.75,-0.08,0.67
5,Reuben Ginbey,West Coast,Gen. Defender,11.0,7.0,4.0,0.64,0.36,3.0,0.0,4.0,-2.35,-1.61,-0.74,-0.48
5,Ryan Maric,West Coast,Gen. Defender,21.0,20.0,1.0,0.95,0.05,4.0,0.0,1.0,0.09,5.73,-5.64,0.18
5,Sandy Brock,West Coast,Key Defender,7.0,4.0,3.0,0.57,0.43,5.0,0.0,1.0,-4.0,-2.79,-1.21,0.79
5,Tom Gross,West Coast,Mid-Forward,18.0,12.0,6.0,0.67,0.33,4.0,0.0,3.0,9.25,7.5,1.75,1.62
5,Tyrell Dewar,West Coast,Midfielder,11.0,4.0,7.0,0.36,0.64,2.0,0.0,0.0,-1.75,-5.06,3.31,-1.38
6,Archer Reid,West Coast,Key Forward,6.0,3.0,3.0,0.5,0.5,1.0,0.0,5.0,0.36,-0.43,0.79,-1.07
6,Brady Hough,West Coast,Midfielder,14.0,7.0,7.0,0.5,0.5,5.0,0.0,1.0,-1.46,-0.5,-0.96,0.54
6,Elijah Hewett,West Coast,Midfielder,22.0,9.0,13.0,0.41,0.59,3.0,2.0,2.0,5.75,1.7,4.05,1.35
6,Hamish Davis,West Coast,Mid-Forward,15.0,9.0,6.0,0.6,0.4,2.0,0.0,0.0,4.38,4.12,0.25,0.0
6,Harley Reid,West Coast,Midfielder,17.0,11.0,6.0,0.65,0.35,3.0,0.0,4.0,-1.84,0.79,-2.63,0.47
